# Species	Genes	Alg.-Conn.	11128.fasta	2a301.fasta	MG1655.fasta	O55H7.fasta	SE11.fasta	SMS-3-5.fasta	Sb227.fasta	UMN026.fasta
8	8	0.884	lcl|AP010960.1_prot_BAI37497.1_3707	lcl|NC_004337.2_prot_NP_708727.2_2670	lcl|NC_000913.3_prot_NP_417431.1_2907	lcl|CP003109.1_prot_AEZ42010.1_3375	lcl|NC_011415.1_prot_WP_000745217.1_3235	lcl|NC_010498.1_prot_WP_000745201.1_3000	lcl|CP000036.1_prot_ABB67540.1_2808	lcl|NC_011751.1_prot_WP_000745254.1_3273
8	8	0.884	lcl|AP010960.1_prot_BAI37984.1_4216	lcl|NC_004337.2_prot_NP_709180.2_3108	lcl|NC_000913.3_prot_NP_417866.4_3343	lcl|CP003109.1_prot_AEZ42476.1_3841	lcl|NC_011415.1_prot_WP_000980706.1_3669	lcl|NC_010498.1_prot_WP_000980699.1_3560	lcl|CP000036.1_prot_ABB67881.1_3149	lcl|NC_011751.1_prot_WP_000980764.1_3801
8	8	0.883	lcl|AP010960.1_prot_BAI34815.1_858	lcl|NC_004337.2_prot_NP_706675.1_684	lcl|NC_000913.3_prot_NP_415318.1_771	lcl|CP003109.1_prot_AEZ39604.1_969	lcl|NC_011415.1_prot_WP_000007101.1_853	lcl|NC_010498.1_prot_WP_000007106.1_778	lcl|CP000036.1_prot_ABB65361.1_625	lcl|NC_011751.1_prot_WP_000007147.1_923
8	8	0.883	lcl|AP010960.1_prot_BAI34857.1_900	lcl|NC_004337.2_prot_NP_706709.1_719	lcl|NC_000913.3_prot_NP_415353.1_808	lcl|CP003109.1_prot_AEZ39640.1_1005	lcl|NC_011415.1_prot_WP_001236044.1_891	lcl|NC_010498.1_prot_WP_001236058.1_816	lcl|CP000036.1_prot_ABB65396.1_660	lcl|NC_011751.1_prot_WP_001236042.1_1005
8	8	0.883	lcl|AP010960.1_prot_BAI35447.1_1520	lcl|NC_004337.2_prot_NP_707089.4_1090	lcl|NC_000913.3_prot_NP_415709.2_1167	lcl|CP003109.1_prot_AEZ40017.1_1382	lcl|NC_011415.1_prot_WP_000340202.1_1228	lcl|NC_010498.1_prot_WP_000340206.1_1901	lcl|CP000036.1_prot_ABB66477.1_1745	lcl|NC_011751.1_prot_WP_000340206.1_1468
8	8	0.883	lcl|AP010960.1_prot_BAI37902.1_4129	lcl|NC_004337.2_prot_NP_709096.1_3027	lcl|NC_000913.3_prot_NP_417767.1_3243	lcl|CP003109.1_prot_AEZ42401.1_3766	lcl|NC_011415.1_prot_WP_001096200.1_3582	lcl|NC_010498.1_prot_WP_001096200.1_3478	lcl|CP000036.1_prot_ABB67790.1_3058	lcl|NC_011751.1_prot_WP_001096200.1_3721
8	8	0.883	lcl|AP010960.1_prot_BAI38533.1_4787	lcl|NC_004337.2_prot_NP_709766.4_3679	lcl|NC_000913.3_prot_NP_418397.2_3890	lcl|CP003109.1_prot_AEZ43119.1_4484	lcl|NC_011415.1_prot_WP_001120810.1_4245	lcl|NC_010498.1_prot_WP_001120806.1_4240	lcl|CP000036.1_prot_ABB68432.1_3700	lcl|NC_011751.1_prot_WP_001120810.1_4411
8	8	0.882	lcl|AP010960.1_prot_BAI34018.1_14	lcl|NC_004337.2_prot_NP_705974.2_14	lcl|NC_000913.3_prot_NP_414556.1_15	lcl|CP003109.1_prot_AEZ38648.1_13	lcl|NC_011415.1_prot_WP_001118464.1_14	lcl|NC_010498.1_prot_WP_001118464.1_14	lcl|CP000036.1_prot_ABB64752.1_15	lcl|NC_011751.1_prot_WP_001118464.1_14
8	8	0.882	lcl|AP010960.1_prot_BAI35607.1_1690	lcl|NC_004337.2_prot_NP_707216.2_1216	lcl|NC_000913.3_prot_NP_415823.1_1292	lcl|CP003109.1_prot_AEZ40207.1_1572	lcl|NC_011415.1_prot_WP_001295585.1_1351	lcl|NC_010498.1_prot_WP_001295585.1_1758	lcl|CP000036.1_prot_ABB66356.1_1624	lcl|NC_011751.1_prot_WP_001295585.1_1596
8	8	0.882	lcl|AP010960.1_prot_BAI36216.1_2352	lcl|NC_004337.2_prot_NP_707706.2_1685	lcl|NC_000913.3_prot_NP_416358.1_1840	lcl|CP003109.1_prot_AEZ40792.1_2157	lcl|NC_011415.1_prot_WP_000944256.1_2021	lcl|NC_010498.1_prot_WP_000944256.1_1288	lcl|CP000036.1_prot_ABB65784.1_1049	lcl|NC_011751.1_prot_WP_000944256.1_2121
8	8	0.882	lcl|AP010960.1_prot_BAI36356.1_2493	lcl|NC_004337.2_prot_NP_707800.4_1776	lcl|NC_000913.3_prot_NP_416423.4_1909	lcl|CP003109.1_prot_AEZ40855.1_2220	lcl|NC_011415.1_prot_WP_001283421.1_2146	lcl|NC_010498.1_prot_WP_001283415.1_1222	lcl|CP000036.1_prot_ABB65738.1_1003	lcl|NC_011751.1_prot_WP_001283421.1_2187
8	8	0.882	lcl|AP010960.1_prot_BAI37256.1_3450	lcl|NC_004337.2_prot_NP_708531.2_2479	lcl|NC_000913.3_prot_NP_417210.2_2690	lcl|CP003109.1_prot_AEZ41784.1_3149	lcl|NC_011415.1_prot_WP_001059931.1_2990	lcl|NC_010498.1_prot_WP_001059916.1_2767	lcl|CP000036.1_prot_ABB67316.1_2584	lcl|NC_011751.1_prot_WP_001059912.1_3016
8	8	0.882	lcl|AP010960.1_prot_BAI37490.1_3700	lcl|NC_004337.2_prot_NP_708717.1_2662	lcl|NC_000913.3_prot_NP_417427.1_2903	lcl|CP003109.1_prot_AEZ42006.1_3371	lcl|NC_011415.1_prot_WP_001094831.1_3231	lcl|NC_010498.1_prot_WP_001094831.1_2996	lcl|CP000036.1_prot_ABB67544.1_2812	lcl|NC_011751.1_prot_WP_001094831.1_3266
8	8	0.882	lcl|AP010960.1_prot_BAI38691.1_4957	lcl|NC_004337.2_prot_NP_709856.4_3769	lcl|NC_000913.3_prot_NP_418505.2_3999	lcl|CP003109.1_prot_AEZ43238.1_4603	lcl|NC_011415.1_prot_WP_001275193.1_4357	lcl|NC_010498.1_prot_WP_001275230.1_4354	lcl|CP000036.1_prot_ABB68541.1_3810	lcl|NC_011751.1_prot_WP_001275164.1_4524
8	8	0.881	lcl|AP010960.1_prot_BAI34946.1_991	lcl|NC_004337.2_prot_NP_706841.2_848	lcl|NC_000913.3_prot_NP_415443.2_899	lcl|CP003109.1_prot_AEZ39735.1_1100	lcl|NC_011415.1_prot_WP_001295347.1_982	lcl|NC_010498.1_prot_WP_001295347.1_2136	lcl|CP000036.1_prot_ABB66781.1_2049	lcl|NC_011751.1_prot_WP_001295931.1_1102
8	8	0.881	lcl|AP010960.1_prot_BAI36830.1_3002	lcl|NC_004337.2_prot_NP_708139.4_2103	lcl|NC_000913.3_prot_NP_416756.6_2233	lcl|CP003109.1_prot_AEZ41341.1_2706	lcl|NC_011415.1_prot_WP_001388277.1_2524	lcl|NC_010498.1_prot_WP_001388277.1_2345	lcl|CP000036.1_prot_ABB66854.1_2122	lcl|NC_011751.1_prot_WP_019842024.1_2573
8	8	0.881	lcl|AP010960.1_prot_BAI37417.1_3627	lcl|NC_004337.2_prot_NP_708654.1_2598	lcl|NC_000913.3_prot_NP_417365.1_2840	lcl|CP003109.1_prot_AEZ41941.1_3306	lcl|NC_011415.1_prot_WP_001192790.1_3160	lcl|NC_010498.1_prot_WP_001192793.1_2922	lcl|CP000036.1_prot_ABB67607.1_2875	lcl|NC_011751.1_prot_WP_001192806.1_3191
8	8	0.88	lcl|AP010960.1_prot_BAI35448.1_1521	lcl|NC_004337.2_prot_NP_707090.1_1091	lcl|NC_000913.3_prot_NP_415710.1_1168	lcl|CP003109.1_prot_AEZ40018.1_1383	lcl|NC_011415.1_prot_WP_000051548.1_1229	lcl|NC_010498.1_prot_WP_000051558.1_1900	lcl|CP000036.1_prot_ABB66475.1_1744	lcl|NC_011751.1_prot_WP_000051555.1_1469
8	8	0.88	lcl|AP010960.1_prot_BAI36633.1_2793	lcl|NC_004337.2_prot_NP_707965.2_1934	lcl|NC_000913.3_prot_NP_416577.1_2057	lcl|CP003109.1_prot_AEZ41083.1_2448	lcl|NC_011415.1_prot_WP_000003154.1_2354	lcl|NC_010498.1_prot_WP_000003151.1_948	lcl|CP000036.1_prot_ABB65566.1_830	lcl|NC_011751.1_prot_WP_000003141.1_2391
8	8	0.88	lcl|AP010960.1_prot_BAI37338.1_3534	lcl|NC_004337.2_prot_NP_708603.1_2549	lcl|NC_000913.3_prot_NP_417289.2_2769	lcl|CP003109.1_prot_AEZ41867.1_3232	lcl|NC_011415.1_prot_WP_000750398.1_3075	lcl|NC_010498.1_prot_WP_000750398.1_2855	lcl|CP000036.1_prot_ABB67226.1_2494	lcl|NC_011751.1_prot_WP_000750398.1_3097
8	8	0.88	lcl|AP010960.1_prot_BAI37879.1_4104	lcl|NC_004337.2_prot_NP_709072.2_3004	lcl|NC_000913.3_prot_NP_417743.1_3219	lcl|CP003109.1_prot_AEZ42377.1_3742	lcl|NC_011415.1_prot_WP_000460670.1_3558	lcl|NC_010498.1_prot_WP_000460672.1_3454	lcl|CP000036.1_prot_ABB67766.1_3034	lcl|NC_011751.1_prot_WP_000460672.1_3697
8	8	0.88	lcl|AP010960.1_prot_BAI37890.1_4117	lcl|NC_004337.2_prot_NP_709084.2_3015	lcl|NC_000913.3_prot_NP_417755.1_3231	lcl|CP003109.1_prot_AEZ42389.1_3754	lcl|NC_011415.1_prot_WP_000135224.1_3570	lcl|NC_010498.1_prot_WP_000135224.1_3466	lcl|CP000036.1_prot_ABB67778.1_3046	lcl|NC_011751.1_prot_WP_000135224.1_3709
8	8	0.88	lcl|AP010960.1_prot_BAI38251.1_4494	lcl|NC_004337.2_prot_NP_709524.1_3447	lcl|NC_000913.3_prot_NP_418126.1_3616	lcl|CP003109.1_prot_AEZ42834.1_4199	lcl|NC_011415.1_prot_WP_001181706.1_3947	lcl|NC_010498.1_prot_WP_001181706.1_3891	lcl|CP000036.1_prot_ABB68175.1_3443	lcl|NC_011751.1_prot_WP_001181706.1_4129
8	8	0.879	lcl|AP010960.1_prot_BAI34795.1_838	lcl|NC_004337.2_prot_NP_706655.2_664	lcl|NC_000913.3_prot_NP_415298.1_751	lcl|CP003109.1_prot_AEZ39584.1_949	lcl|NC_011415.1_prot_WP_000246805.1_831	lcl|NC_010498.1_prot_WP_000214373.1_758	lcl|CP000036.1_prot_ABB65343.1_607	lcl|NC_011751.1_prot_WP_000246782.1_903
8	8	0.879	lcl|AP010960.1_prot_BAI36004.1_2131	lcl|NC_004337.2_prot_NP_707560.1_1547	lcl|NC_000913.3_prot_YP_025306.1_1654	lcl|CP003109.1_prot_AEZ40607.1_1972	lcl|NC_011415.1_prot_WP_001182363.1_1784	lcl|NC_010498.1_prot_WP_001182339.1_1478	lcl|CP000036.1_prot_ABB66089.1_1357	lcl|NC_011751.1_prot_WP_001182362.1_1935
8	8	0.879	lcl|AP010960.1_prot_BAI36623.1_2781	lcl|NC_004337.2_prot_NP_707955.1_1925	lcl|NC_000913.3_prot_NP_416565.1_2045	lcl|CP003109.1_prot_AEZ41069.1_2434	lcl|NC_011415.1_prot_WP_000482901.1_2342	lcl|NC_010498.1_prot_WP_000482901.1_963	lcl|CP000036.1_prot_ABB65556.1_820	lcl|NC_011751.1_prot_WP_000482892.1_2376
8	8	0.879	lcl|AP010960.1_prot_BAI37232.1_3426	lcl|NC_004337.2_prot_NP_708515.4_2463	lcl|NC_000913.3_prot_NP_417188.4_2668	lcl|CP003109.1_prot_AEZ41762.1_3127	lcl|NC_011415.1_prot_WP_001287410.1_2968	lcl|NC_010498.1_prot_WP_001287420.1_2744	lcl|CP000036.1_prot_ABB67336.1_2604	lcl|NC_011751.1_prot_WP_001287415.1_2994
8	8	0.879	lcl|AP010960.1_prot_BAI37878.1_4103	lcl|NC_004337.2_prot_NP_709071.2_3003	lcl|NC_000913.3_prot_YP_026210.1_3218	lcl|CP003109.1_prot_AEZ42376.1_3741	lcl|NC_011415.1_prot_WP_001129723.1_3557	lcl|NC_010498.1_prot_WP_001129720.1_3453	lcl|CP000036.1_prot_ABB67765.1_3033	lcl|NC_011751.1_prot_WP_001129723.1_3696
8	8	0.878	lcl|AP010960.1_prot_BAI34158.1_159	lcl|NC_004337.2_prot_NP_706105.1_144	lcl|NC_000913.3_prot_NP_414699.1_160	lcl|CP003109.1_prot_AEZ38787.1_152	lcl|NC_011415.1_prot_WP_000964221.1_157	lcl|NC_010498.1_prot_WP_000964221.1_171	lcl|CP000036.1_prot_ABB64876.1_140	lcl|NC_011751.1_prot_WP_000964221.1_161
8	8	0.878	lcl|AP010960.1_prot_BAI36739.1_2906	lcl|NC_004337.2_prot_NP_708086.1_2052	lcl|NC_000913.3_prot_NP_416692.1_2169	lcl|CP003109.1_prot_AEZ41279.1_2644	lcl|NC_011415.1_prot_WP_001135667.1_2468	lcl|NC_010498.1_prot_WP_001135664.1_2275	lcl|CP000036.1_prot_ABB66714.1_1982	lcl|NC_011751.1_prot_WP_001135667.1_2505
8	8	0.878	lcl|AP010960.1_prot_BAI37096.1_3284	lcl|NC_004337.2_prot_NP_708395.2_2354	lcl|NC_000913.3_prot_NP_417053.2_2538	lcl|CP003109.1_prot_AEZ41627.1_2992	lcl|NC_011415.1_prot_WP_000734193.1_2859	lcl|NC_010498.1_prot_WP_000734234.1_2633	lcl|CP000036.1_prot_ABB67129.1_2397	lcl|NC_011751.1_prot_WP_000734212.1_2852
8	8	0.878	lcl|AP010960.1_prot_BAI37702.1_3922	lcl|NC_004337.2_prot_NP_708904.2_2840	lcl|NC_000913.3_prot_NP_417567.1_3046	lcl|CP003109.1_prot_AEZ42203.1_3568	lcl|NC_011415.1_prot_WP_001166768.1_3388	lcl|NC_010498.1_prot_WP_001166760.1_3280	lcl|CP000036.1_prot_ABB67476.1_2744	lcl|NC_011751.1_prot_WP_001166760.1_3527
8	8	0.878	lcl|AP010960.1_prot_BAI37798.1_4021	lcl|NC_004337.2_prot_NP_708995.1_2928	lcl|NC_000913.3_prot_NP_417663.1_3141	lcl|CP003109.1_prot_AEZ42301.1_3666	lcl|NC_011415.1_prot_WP_000922872.1_3485	lcl|NC_010498.1_prot_WP_000922873.1_3373	lcl|CP000036.1_prot_ABB67685.1_2953	lcl|NC_011751.1_prot_WP_000922881.1_3623
8	8	0.878	lcl|AP010960.1_prot_BAI38131.1_4369	lcl|NC_004337.2_prot_NP_709327.2_3256	lcl|NC_000913.3_prot_NP_418005.1_3486	lcl|CP003109.1_prot_AEZ42660.1_4025	lcl|NC_011415.1_prot_WP_000438953.1_3818	lcl|NC_010498.1_prot_WP_000438962.1_3727	lcl|CP000036.1_prot_ABB68033.1_3301	lcl|NC_011751.1_prot_WP_000438962.1_3994
8	8	0.877	lcl|AP010960.1_prot_BAI34024.1_23	lcl|NC_004337.2_prot_NP_705979.5_20	lcl|NC_000913.3_prot_NP_414564.1_23	lcl|CP003109.1_prot_AEZ38657.1_22	lcl|NC_011415.1_prot_WP_001274021.1_21	lcl|NC_010498.1_prot_WP_001274021.1_23	lcl|CP000036.1_prot_ABB64758.1_21	lcl|NC_011751.1_prot_WP_001274021.1_23
8	8	0.877	lcl|AP010960.1_prot_BAI34175.1_176	lcl|NC_004337.2_prot_NP_706120.4_158	lcl|NC_000913.3_prot_NP_414717.2_177	lcl|CP003109.1_prot_AEZ38803.1_168	lcl|NC_011415.1_prot_WP_000922446.1_173	lcl|NC_010498.1_prot_WP_000922440.1_187	lcl|CP000036.1_prot_ABB64893.1_157	lcl|NC_011751.1_prot_WP_000922446.1_177
8	8	0.877	lcl|AP010960.1_prot_BAI34190.1_191	lcl|NC_004337.2_prot_NP_706135.1_173	lcl|NC_000913.3_prot_YP_026160.1_192	lcl|CP003109.1_prot_AEZ38818.1_183	lcl|NC_011415.1_prot_WP_000417058.1_188	lcl|NC_010498.1_prot_WP_000417058.1_202	lcl|CP000036.1_prot_ABB64907.1_171	lcl|NC_011751.1_prot_WP_000417058.1_192
8	8	0.877	lcl|AP010960.1_prot_BAI34976.1_1021	lcl|NC_004337.2_prot_YP_008439237.1_884	lcl|NC_000913.3_prot_NP_415473.1_929	lcl|CP003109.1_prot_AEZ39765.1_1130	lcl|NC_011415.1_prot_WP_000828648.1_1012	lcl|NC_010498.1_prot_WP_000828648.1_2106	lcl|CP000036.1_prot_ABB66842.1_2110	lcl|NC_011751.1_prot_WP_000828648.1_1126
8	8	0.877	lcl|AP010960.1_prot_BAI35789.1_1888	lcl|NC_004337.2_prot_NP_707595.1_1580	lcl|NC_000913.3_prot_NP_416015.2_1485	lcl|CP003109.1_prot_AEZ40411.1_1776	lcl|NC_011415.1_prot_WP_001295684.1_1580	lcl|NC_010498.1_prot_WP_001303114.1_1617	lcl|CP000036.1_prot_ABB66171.1_1439	lcl|NC_011751.1_prot_WP_001322421.1_1733
8	8	0.877	lcl|AP010960.1_prot_BAI36120.1_2255	lcl|NC_004337.2_prot_NP_707367.1_1359	lcl|NC_000913.3_prot_NP_416258.1_1736	lcl|CP003109.1_prot_AEZ40689.1_2054	lcl|NC_011415.1_prot_WP_000368506.1_1915	lcl|NC_010498.1_prot_WP_000368502.1_1391	lcl|CP000036.1_prot_ABB65972.1_1239	lcl|NC_011751.1_prot_WP_000368473.1_2018
8	8	0.877	lcl|AP010960.1_prot_BAI36721.1_2888	lcl|NC_004337.2_prot_NP_708067.1_2033	lcl|NC_000913.3_prot_NP_416675.1_2151	lcl|CP003109.1_prot_AEZ41261.1_2626	lcl|NC_011415.1_prot_WP_000551969.1_2450	lcl|NC_010498.1_prot_WP_000551973.1_2257	lcl|CP000036.1_prot_ABB66730.1_1998	lcl|NC_011751.1_prot_WP_000551977.1_2487
8	8	0.877	lcl|AP010960.1_prot_BAI38066.1_4300	lcl|NC_004337.2_prot_NP_709273.1_3200	lcl|NC_000913.3_prot_NP_417949.1_3427	lcl|CP003109.1_prot_AEZ42589.1_3954	lcl|NC_011415.1_prot_WP_000439180.1_3754	lcl|NC_010498.1_prot_WP_000439205.1_3651	lcl|CP000036.1_prot_ABB67975.1_3243	lcl|NC_011751.1_prot_WP_000439188.1_3915
8	8	0.877	lcl|AP010960.1_prot_BAI38339.1_4588	lcl|NC_004337.2_prot_NP_709568.2_3490	lcl|NC_000913.3_prot_NP_418210.1_3703	lcl|CP003109.1_prot_AEZ42914.1_4279	lcl|NC_011415.1_prot_WP_001280887.1_4039	lcl|NC_010498.1_prot_WP_001280852.1_3977	lcl|CP000036.1_prot_ABB68237.1_3505	lcl|NC_011751.1_prot_WP_001280852.1_4216
8	8	0.877	lcl|AP010960.1_prot_BAI38496.1_4749	lcl|NC_004337.2_prot_NP_709730.1_3645	lcl|NC_000913.3_prot_NP_418361.1_3855	lcl|CP003109.1_prot_AEZ43076.1_4441	lcl|NC_011415.1_prot_WP_000136788.1_4203	lcl|NC_010498.1_prot_WP_000136788.1_4198	lcl|CP000036.1_prot_ABB68394.1_3662	lcl|NC_011751.1_prot_WP_000136788.1_4372
8	8	0.877	lcl|AP010960.1_prot_BAI38541.1_4795	lcl|NC_004337.2_prot_NP_709774.2_3687	lcl|NC_000913.3_prot_NP_418405.1_3898	lcl|CP003109.1_prot_AEZ43129.1_4494	lcl|NC_011415.1_prot_WP_000023081.1_4253	lcl|NC_010498.1_prot_WP_000023085.1_4248	lcl|CP000036.1_prot_ABB68439.1_3707	lcl|NC_011751.1_prot_WP_000023085.1_4419
8	8	0.877	lcl|AP010960.1_prot_BAI38543.1_4797	lcl|NC_004337.2_prot_NP_709776.1_3689	lcl|NC_000913.3_prot_NP_418408.1_3900	lcl|CP003109.1_prot_AEZ43131.1_4496	lcl|NC_011415.1_prot_WP_001275702.1_4255	lcl|NC_010498.1_prot_WP_001275702.1_4250	lcl|CP000036.1_prot_ABB68442.1_3710	lcl|NC_011751.1_prot_WP_001275702.1_4421
8	8	0.876	lcl|AP010960.1_prot_BAI34144.1_145	lcl|NC_004337.2_prot_NP_706091.4_130	lcl|NC_000913.3_prot_NP_414685.4_143	lcl|CP003109.1_prot_AEZ38773.1_138	lcl|NC_011415.1_prot_WP_010723084.1_141	lcl|NC_010498.1_prot_WP_010723084.1_155	lcl|CP000036.1_prot_ABB64862.1_126	lcl|NC_011751.1_prot_WP_071604883.1_145
8	8	0.876	lcl|AP010960.1_prot_BAI36008.1_2135	lcl|NC_004337.2_prot_NP_707565.1_1550	lcl|NC_000913.3_prot_NP_416181.1_1658	lcl|CP003109.1_prot_AEZ40611.1_1976	lcl|NC_011415.1_prot_WP_000534295.1_1788	lcl|NC_010498.1_prot_WP_000534264.1_1474	lcl|CP000036.1_prot_ABB66085.1_1353	lcl|NC_011751.1_prot_WP_000534275.1_1939
8	8	0.876	lcl|AP010960.1_prot_BAI36786.1_2955	lcl|NC_004337.2_prot_NP_708113.2_2079	lcl|NC_000913.3_prot_NP_416722.2_2199	lcl|CP003109.1_prot_AEZ41308.1_2673	lcl|NC_011415.1_prot_WP_000875989.1_2497	lcl|NC_010498.1_prot_WP_000876060.1_2304	lcl|CP000036.1_prot_ABB66667.1_1935	lcl|NC_011751.1_prot_WP_000876052.1_2534
8	8	0.876	lcl|AP010960.1_prot_BAI37118.1_3307	lcl|NC_004337.2_prot_NP_708432.2_2387	lcl|NC_000913.3_prot_NP_417076.1_2563	lcl|CP003109.1_prot_AEZ41650.1_3015	lcl|NC_011415.1_prot_WP_000997403.1_2884	lcl|NC_010498.1_prot_WP_000997403.1_2658	lcl|CP000036.1_prot_ABB67155.1_2423	lcl|NC_011751.1_prot_WP_000997418.1_2878
8	8	0.876	lcl|AP010960.1_prot_BAI37838.1_4063	lcl|NC_004337.2_prot_NP_709039.2_2973	lcl|NC_000913.3_prot_NP_417710.1_3188	lcl|CP003109.1_prot_AEZ42342.1_3707	lcl|NC_011415.1_prot_WP_000440317.1_3526	lcl|NC_010498.1_prot_WP_000440317.1_3421	lcl|CP000036.1_prot_ABB67646.1_2914	lcl|NC_011751.1_prot_WP_000440317.1_3664
8	8	0.875	lcl|AP010960.1_prot_BAI34875.1_920	lcl|NC_004337.2_prot_NP_706731.1_741	lcl|NC_000913.3_prot_NP_415372.1_827	lcl|CP003109.1_prot_AEZ39661.1_1026	lcl|NC_011415.1_prot_WP_000189152.1_910	lcl|NC_010498.1_prot_WP_000189141.1_837	lcl|CP000036.1_prot_ABB65458.1_722	lcl|NC_011751.1_prot_WP_000189140.1_1026
8	8	0.875	lcl|AP010960.1_prot_BAI34982.1_1028	lcl|NC_004337.2_prot_NP_706883.1_891	lcl|NC_000913.3_prot_NP_415480.2_936	lcl|CP003109.1_prot_AEZ39772.1_1137	lcl|NC_011415.1_prot_WP_000875020.1_1019	lcl|NC_010498.1_prot_WP_000875033.1_2099	lcl|CP000036.1_prot_ABB66835.1_2103	lcl|NC_011751.1_prot_WP_000875041.1_1133
8	8	0.875	lcl|AP010960.1_prot_BAI36194.1_2330	lcl|NC_004337.2_prot_NP_707297.1_1292	lcl|NC_000913.3_prot_NP_416337.1_1818	lcl|CP003109.1_prot_AEZ40770.1_2135	lcl|NC_011415.1_prot_WP_001062678.1_1999	lcl|NC_010498.1_prot_WP_001062678.1_1310	lcl|CP000036.1_prot_ABB65864.1_1130	lcl|NC_011751.1_prot_WP_001062678.1_2099
8	8	0.875	lcl|AP010960.1_prot_BAI36403.1_2541	lcl|NC_004337.2_prot_NP_707843.1_1817	lcl|NC_000913.3_prot_NP_416469.1_1952	lcl|CP003109.1_prot_AEZ40902.1_2267	lcl|NC_011415.1_prot_WP_000786004.1_2193	lcl|NC_010498.1_prot_WP_000786004.1_1178	lcl|CP000036.1_prot_ABB65701.1_966	lcl|NC_011751.1_prot_WP_000785988.1_2231
8	8	0.875	lcl|AP010960.1_prot_BAI36409.1_2547	lcl|NC_004337.2_prot_NP_707853.1_1827	lcl|NC_000913.3_prot_NP_416477.1_1957	lcl|CP003109.1_prot_AEZ40908.1_2273	lcl|NC_011415.1_prot_WP_000826769.1_2200	lcl|NC_010498.1_prot_WP_000826742.1_1172	lcl|CP000036.1_prot_ABB65691.1_956	lcl|NC_011751.1_prot_WP_000826807.1_2238
8	8	0.875	lcl|AP010960.1_prot_BAI36492.1_2636	lcl|NC_004337.2_prot_NP_707892.1_1865	lcl|NC_000913.3_prot_NP_416494.1_1972	lcl|CP003109.1_prot_AEZ40985.1_2350	lcl|NC_011415.1_prot_WP_072148036.1_2279	lcl|NC_010498.1_prot_WP_000986308.1_1097	lcl|CP000036.1_prot_ABB65847.1_1112	lcl|NC_011751.1_prot_WP_000986319.1_2304
8	8	0.875	lcl|AP010960.1_prot_BAI38535.1_4789	lcl|NC_004337.2_prot_NP_709768.1_3681	lcl|NC_000913.3_prot_NP_418399.1_3892	lcl|CP003109.1_prot_AEZ43123.1_4488	lcl|NC_011415.1_prot_WP_000806411.1_4247	lcl|NC_010498.1_prot_WP_000806411.1_4242	lcl|CP000036.1_prot_ABB68434.1_3702	lcl|NC_011751.1_prot_WP_000806411.1_4413
8	8	0.875	lcl|AP010960.1_prot_BAI38852.1_5131	lcl|NC_004337.2_prot_NP_709955.1_3867	lcl|NC_000913.3_prot_NP_418667.1_4161	lcl|CP003109.1_prot_AEZ43405.1_4770	lcl|NC_011415.1_prot_WP_001296693.1_4529	lcl|NC_010498.1_prot_WP_001296693.1_4530	lcl|CP000036.1_prot_ABB68626.1_3895	lcl|NC_011751.1_prot_WP_001296693.1_4683
8	8	0.875	lcl|AP010960.1_prot_BAI38902.1_5185	lcl|NC_004337.2_prot_NP_709903.1_3816	lcl|NC_000913.3_prot_NP_418749.1_4242	lcl|CP003109.1_prot_AEZ43477.1_4842	lcl|NC_011415.1_prot_WP_000211971.1_4579	lcl|NC_010498.1_prot_WP_000211971.1_4661	lcl|CP000036.1_prot_ABB68795.1_4064	lcl|NC_011751.1_prot_WP_000211971.1_4834
8	8	0.874	lcl|AP010960.1_prot_BAI34205.1_208	lcl|NC_004337.2_prot_NP_706152.2_190	lcl|NC_000913.3_prot_NP_414747.1_208	lcl|CP003109.1_prot_AEZ38834.1_199	lcl|NC_011415.1_prot_WP_000644685.1_205	lcl|NC_010498.1_prot_WP_000644686.1_218	lcl|CP000036.1_prot_ABB64923.1_187	lcl|NC_011751.1_prot_WP_000644685.1_208
8	8	0.874	lcl|AP010960.1_prot_BAI34427.1_448	lcl|NC_004337.2_prot_NP_706306.2_331	lcl|NC_000913.3_prot_NP_414952.1_410	lcl|CP003109.1_prot_AEZ39133.1_498	lcl|NC_011415.1_prot_WP_000154044.1_438	lcl|NC_010498.1_prot_WP_000154044.1_442	lcl|CP000036.1_prot_ABB65025.1_289	lcl|NC_011751.1_prot_WP_000154043.1_454
8	8	0.874	lcl|AP010960.1_prot_BAI34611.1_642	lcl|NC_004337.2_prot_NP_706468.1_488	lcl|NC_000913.3_prot_NP_415144.1_604	lcl|CP003109.1_prot_AEZ39375.1_740	lcl|NC_011415.1_prot_WP_001331449.1_684	lcl|NC_010498.1_prot_WP_012311587.1_607	lcl|CP000036.1_prot_ABB65178.1_442	lcl|NC_011751.1_prot_WP_001298345.1_694
8	8	0.874	lcl|AP010960.1_prot_BAI35608.1_1691	lcl|NC_004337.2_prot_NP_707217.1_1217	lcl|NC_000913.3_prot_NP_415824.1_1293	lcl|CP003109.1_prot_AEZ40208.1_1573	lcl|NC_011415.1_prot_WP_000473109.1_1352	lcl|NC_010498.1_prot_WP_000473109.1_1757	lcl|CP000036.1_prot_ABB66355.1_1623	lcl|NC_011751.1_prot_WP_000473125.1_1597
