# Species	Genes	Alg.-Conn.	ATCC17978.fasta	ATCC19606.fasta	MDR-TJ.fasta	MDR-ZJ06.fasta	NCGM237.fasta	PKAB07.fasta	TCDC-AB0715.fasta	TYTH-1.fasta	UNVERIFIED_AC12.fasta	ZW85-1.fasta
10	11	0.758	lcl|NZ_CP033110.1_prot_WP_000031230.1_980	lcl|NZ_CP058289.1_prot_WP_000031228.1_682	lcl|NC_017847.1_prot_WP_000031228.1_884	lcl|NC_017171.2_prot_WP_000031228.1_243	lcl|NZ_AP013357.1_prot_WP_000031228.1_903	lcl|CP006963.1_prot_AHJ94164.1_2715,lcl|CP006963.1_prot_AHJ94225.1_2777	lcl|CP002522.2_prot_ADX93376.1_2944	lcl|NC_018706.1_prot_WP_000031228.1_3013	lcl|CP007549.3_prot_AHX27482.1_513	lcl|NC_023028.1_prot_WP_023896335.1_881
10	11	0.758	lcl|NZ_CP033110.1_prot_WP_000033892.1_365	lcl|NZ_CP058289.1_prot_WP_000033890.1_157	lcl|NC_017847.1_prot_WP_000033889.1_356	lcl|NC_017171.2_prot_WP_000033889.1_771	lcl|NZ_AP013357.1_prot_WP_041114739.1_373	lcl|CP006963.1_prot_AHJ94744.1_3297,lcl|CP006963.1_prot_AHJ94918.1_3471	lcl|CP002522.2_prot_ADX93950.1_3518	lcl|NC_018706.1_prot_WP_000033889.1_3552	lcl|CP007549.3_prot_AHX29428.1_2459	lcl|NC_023028.1_prot_WP_023896159.1_358
10	11	0.758	lcl|NZ_CP033110.1_prot_WP_000047395.1_380	lcl|NZ_CP058289.1_prot_WP_000047395.1_172	lcl|NC_017847.1_prot_WP_000047385.1_372	lcl|NC_017171.2_prot_WP_000047385.1_755	lcl|NZ_AP013357.1_prot_WP_000047402.1_389	lcl|CP006963.1_prot_AHJ94728.1_3281,lcl|CP006963.1_prot_AHJ94902.1_3455	lcl|CP002522.2_prot_ADX93934.1_3502	lcl|NC_018706.1_prot_WP_000047385.1_3536	lcl|CP007549.3_prot_AHX29412.1_2443	lcl|NC_023028.1_prot_WP_000047395.1_373
10	11	0.758	lcl|NZ_CP033110.1_prot_WP_000076102.1_292	lcl|NZ_CP058289.1_prot_WP_000076101.1_85	lcl|NC_017847.1_prot_WP_000076101.1_284	lcl|NC_017171.2_prot_WP_000076101.1_843	lcl|NZ_AP013357.1_prot_WP_000076101.1_298	lcl|CP006963.1_prot_AHJ94814.1_3367,lcl|CP006963.1_prot_AHJ94989.1_3542	lcl|CP002522.2_prot_ADX94022.1_3590	lcl|NC_018706.1_prot_WP_000076101.1_3624	lcl|CP007549.3_prot_AHX29498.1_2529	lcl|NC_023028.1_prot_WP_000076101.1_285
10	11	0.758	lcl|NZ_CP033110.1_prot_WP_000090000.1_308	lcl|NZ_CP058289.1_prot_WP_000090000.1_102	lcl|NC_017847.1_prot_WP_000090000.1_301	lcl|NC_017171.2_prot_WP_000090000.1_826	lcl|NZ_AP013357.1_prot_WP_000090000.1_316	lcl|CP006963.1_prot_AHJ94799.1_3352,lcl|CP006963.1_prot_AHJ94973.1_3526	lcl|CP002522.2_prot_ADX94005.1_3573	lcl|NC_018706.1_prot_WP_000090000.1_3607	lcl|CP007549.3_prot_AHX29482.1_2513	lcl|NC_023028.1_prot_WP_000090000.1_302
10	11	0.758	lcl|NZ_CP033110.1_prot_WP_000135204.1_430	lcl|NZ_CP058289.1_prot_WP_000135204.1_221	lcl|NC_017847.1_prot_WP_000135204.1_421	lcl|NC_017171.2_prot_WP_000135204.1_706	lcl|NZ_AP013357.1_prot_WP_000135204.1_438	lcl|CP006963.1_prot_AHJ94679.1_3232,lcl|CP006963.1_prot_AHJ94853.1_3406	lcl|CP002522.2_prot_ADX93886.1_3454	lcl|NC_018706.1_prot_WP_000135204.1_3487	lcl|CP007549.3_prot_AHX29364.1_2395	lcl|NC_023028.1_prot_WP_000135204.1_423
10	11	0.758	lcl|NZ_CP033110.1_prot_WP_000227936.1_283	lcl|NZ_CP058289.1_prot_WP_000227936.1_76	lcl|NC_017847.1_prot_WP_000227940.1_275	lcl|NC_017171.2_prot_WP_000227938.1_852	lcl|NZ_AP013357.1_prot_WP_041114733.1_289	lcl|CP006963.1_prot_AHJ94823.1_3376,lcl|CP006963.1_prot_AHJ94998.1_3551	lcl|CP002522.2_prot_ADX94031.1_3599	lcl|NC_018706.1_prot_WP_000227936.1_3633	lcl|CP007549.3_prot_AHX29507.1_2538	lcl|NC_023028.1_prot_WP_000227946.1_276
10	11	0.758	lcl|NZ_CP033110.1_prot_WP_000339846.1_1034	lcl|NZ_CP058289.1_prot_WP_000339846.1_736	lcl|NC_017847.1_prot_WP_000339846.1_1006	lcl|NC_017171.2_prot_WP_000339846.1_185	lcl|NZ_AP013357.1_prot_WP_000339846.1_957	lcl|CP006963.1_prot_AHJ94111.1_2661,lcl|CP006963.1_prot_AHJ94172.1_2723	lcl|CP002522.2_prot_ADX93324.1_2892	lcl|NC_018706.1_prot_WP_000339846.1_2959	lcl|CP007549.3_prot_AHX27535.1_566	lcl|NC_023028.1_prot_WP_000339846.1_935
10	11	0.758	lcl|NZ_CP033110.1_prot_WP_000357090.1_1032	lcl|NZ_CP058289.1_prot_WP_000357090.1_734	lcl|NC_017847.1_prot_WP_000357090.1_1004	lcl|NC_017171.2_prot_WP_000357090.1_187	lcl|NZ_AP013357.1_prot_WP_000357090.1_955	lcl|CP006963.1_prot_AHJ94113.1_2663,lcl|CP006963.1_prot_AHJ94174.1_2725	lcl|CP002522.2_prot_ADX93326.1_2894	lcl|NC_018706.1_prot_WP_000357090.1_2961	lcl|CP007549.3_prot_AHX27533.1_564	lcl|NC_023028.1_prot_WP_000357090.1_933
10	11	0.758	lcl|NZ_CP033110.1_prot_WP_000481383.1_369	lcl|NZ_CP058289.1_prot_WP_000481387.1_161	lcl|NC_017847.1_prot_WP_000481385.1_361	lcl|NC_017171.2_prot_WP_000481385.1_766	lcl|NZ_AP013357.1_prot_WP_000481385.1_378	lcl|CP006963.1_prot_AHJ94739.1_3292,lcl|CP006963.1_prot_AHJ94913.1_3466	lcl|CP002522.2_prot_ADX93945.1_3513	lcl|NC_018706.1_prot_WP_000481385.1_3547	lcl|CP007549.3_prot_AHX29423.1_2454	lcl|NC_023028.1_prot_WP_000481385.1_362
10	11	0.758	lcl|NZ_CP033110.1_prot_WP_000529524.1_275	lcl|NZ_CP058289.1_prot_WP_000529521.1_68	lcl|NC_017847.1_prot_WP_000529525.1_267	lcl|NC_017171.2_prot_WP_000529525.1_860	lcl|NZ_AP013357.1_prot_WP_000529524.1_281	lcl|CP006963.1_prot_AHJ94832.1_3385,lcl|CP006963.1_prot_AHJ95007.1_3560	lcl|CP002522.2_prot_ADX94039.1_3607	lcl|NC_018706.1_prot_WP_000529525.1_3641	lcl|CP007549.3_prot_AHX30361.1_3394	lcl|NC_023028.1_prot_WP_023896127.1_268
10	11	0.758	lcl|NZ_CP033110.1_prot_WP_000842465.1_282	lcl|NZ_CP058289.1_prot_WP_000842465.1_75	lcl|NC_017847.1_prot_WP_000842465.1_274	lcl|NC_017171.2_prot_WP_000842465.1_853	lcl|NZ_AP013357.1_prot_WP_000842465.1_288	lcl|CP006963.1_prot_AHJ94824.1_3377,lcl|CP006963.1_prot_AHJ94999.1_3552	lcl|CP002522.2_prot_ADX94032.1_3600	lcl|NC_018706.1_prot_WP_000842465.1_3634	lcl|CP007549.3_prot_AHX29508.1_2539	lcl|NC_023028.1_prot_WP_000842465.1_275
10	11	0.758	lcl|NZ_CP033110.1_prot_WP_000868422.1_278	lcl|NZ_CP058289.1_prot_WP_000868422.1_71	lcl|NC_017847.1_prot_WP_000868422.1_270	lcl|NC_017171.2_prot_WP_000868422.1_857	lcl|NZ_AP013357.1_prot_WP_000868422.1_284	lcl|CP006963.1_prot_AHJ94828.1_3381,lcl|CP006963.1_prot_AHJ95003.1_3556	lcl|CP002522.2_prot_ADX94036.1_3604	lcl|NC_018706.1_prot_WP_000868422.1_3638	lcl|CP007549.3_prot_AHX29512.1_2543	lcl|NC_023028.1_prot_WP_023896129.1_271
10	11	0.758	lcl|NZ_CP033110.1_prot_WP_000888321.1_387	lcl|NZ_CP058289.1_prot_WP_000888321.1_179	lcl|NC_017847.1_prot_WP_000888321.1_379	lcl|NC_017171.2_prot_WP_000888321.1_748	lcl|NZ_AP013357.1_prot_WP_000888321.1_396	lcl|CP006963.1_prot_AHJ94721.1_3274,lcl|CP006963.1_prot_AHJ94895.1_3448	lcl|CP002522.2_prot_ADX93927.1_3495	lcl|NC_018706.1_prot_WP_000888321.1_3529	lcl|CP007549.3_prot_AHX29406.1_2437	lcl|NC_023028.1_prot_WP_000888321.1_380
10	11	0.758	lcl|NZ_CP033110.1_prot_WP_000993136.1_395	lcl|NZ_CP058289.1_prot_WP_000993136.1_187	lcl|NC_017847.1_prot_WP_000993136.1_387	lcl|NC_017171.2_prot_WP_000993136.1_740	lcl|NZ_AP013357.1_prot_WP_000993136.1_404	lcl|CP006963.1_prot_AHJ94713.1_3266,lcl|CP006963.1_prot_AHJ94887.1_3440	lcl|CP002522.2_prot_ADX93919.1_3487	lcl|NC_018706.1_prot_WP_000993136.1_3521	lcl|CP007549.3_prot_AHX29398.1_2429	lcl|NC_023028.1_prot_WP_000993136.1_388
10	11	0.758	lcl|NZ_CP033110.1_prot_WP_001003194.1_422	lcl|NZ_CP058289.1_prot_WP_001003194.1_213	lcl|NC_017847.1_prot_WP_001003194.1_413	lcl|NC_017171.2_prot_WP_001003194.1_714	lcl|NZ_AP013357.1_prot_WP_001003194.1_430	lcl|CP006963.1_prot_AHJ94687.1_3240,lcl|CP006963.1_prot_AHJ94861.1_3414	lcl|CP002522.2_prot_ADX93893.1_3461	lcl|NC_018706.1_prot_WP_001003194.1_3495	lcl|CP007549.3_prot_AHX29372.1_2403	lcl|NC_023028.1_prot_WP_001003194.1_415
10	11	0.758	lcl|NZ_CP033110.1_prot_WP_001025081.1_1010	lcl|NZ_CP058289.1_prot_WP_001025080.1_712	lcl|NC_017847.1_prot_WP_001025080.1_982	lcl|NC_017171.2_prot_WP_001025080.1_209	lcl|NZ_AP013357.1_prot_WP_001025080.1_933	lcl|CP006963.1_prot_AHJ94135.1_2685,lcl|CP006963.1_prot_AHJ94196.1_2747	lcl|CP002522.2_prot_ADX93348.1_2916	lcl|NC_018706.1_prot_WP_001025080.1_2983	lcl|CP007549.3_prot_AHX27511.1_542	lcl|NC_023028.1_prot_WP_001025080.1_911
10	11	0.758	lcl|NZ_CP033110.1_prot_WP_001050723.1_1036	lcl|NZ_CP058289.1_prot_WP_001050723.1_738	lcl|NC_017847.1_prot_WP_001050723.1_1008	lcl|NC_017171.2_prot_WP_001050723.1_183	lcl|NZ_AP013357.1_prot_WP_001050723.1_959	lcl|CP006963.1_prot_AHJ94109.1_2659,lcl|CP006963.1_prot_AHJ94170.1_2721	lcl|CP002522.2_prot_ADX93322.1_2890	lcl|NC_018706.1_prot_WP_001050723.1_2957	lcl|CP007549.3_prot_AHX27537.1_568	lcl|NC_023028.1_prot_WP_023896351.1_937
10	11	0.758	lcl|NZ_CP033110.1_prot_WP_001088069.1_358	lcl|NZ_CP058289.1_prot_WP_001088069.1_152	lcl|NC_017847.1_prot_WP_001088069.1_351	lcl|NC_017171.2_prot_WP_001088069.1_776	lcl|NZ_AP013357.1_prot_WP_001088069.1_368	lcl|CP006963.1_prot_AHJ94749.1_3302,lcl|CP006963.1_prot_AHJ94923.1_3476	lcl|CP002522.2_prot_ADX93955.1_3523	lcl|NC_018706.1_prot_WP_001088069.1_3557	lcl|CP007549.3_prot_AHX29433.1_2464	lcl|NC_023028.1_prot_WP_001088069.1_352
10	11	0.758	lcl|NZ_CP033110.1_prot_WP_001122317.1_409	lcl|NZ_CP058289.1_prot_WP_001122318.1_200	lcl|NC_017847.1_prot_WP_001122317.1_400	lcl|NC_017171.2_prot_WP_001122317.1_727	lcl|NZ_AP013357.1_prot_WP_001122317.1_417	lcl|CP006963.1_prot_AHJ94700.1_3253,lcl|CP006963.1_prot_AHJ94874.1_3427	lcl|CP002522.2_prot_ADX93906.1_3474	lcl|NC_018706.1_prot_WP_001122317.1_3508	lcl|CP007549.3_prot_AHX29385.1_2416	lcl|NC_023028.1_prot_WP_001122317.1_402
10	11	0.758	lcl|NZ_CP033110.1_prot_WP_001138119.1_410	lcl|NZ_CP058289.1_prot_WP_001138119.1_201	lcl|NC_017847.1_prot_WP_001138119.1_401	lcl|NC_017171.2_prot_WP_001138119.1_726	lcl|NZ_AP013357.1_prot_WP_001138119.1_418	lcl|CP006963.1_prot_AHJ94699.1_3252,lcl|CP006963.1_prot_AHJ94873.1_3426	lcl|CP002522.2_prot_ADX93905.1_3473	lcl|NC_018706.1_prot_WP_001138119.1_3507	lcl|CP007549.3_prot_AHX29384.1_2415	lcl|NC_023028.1_prot_WP_001138119.1_403
10	11	0.758	lcl|NZ_CP033110.1_prot_WP_001183126.1_277	lcl|NZ_CP058289.1_prot_WP_001183123.1_70	lcl|NC_017847.1_prot_WP_001183126.1_269	lcl|NC_017171.2_prot_WP_001183126.1_858	lcl|NZ_AP013357.1_prot_WP_001183129.1_283	lcl|CP006963.1_prot_AHJ94830.1_3383,lcl|CP006963.1_prot_AHJ95005.1_3558	lcl|CP002522.2_prot_ADX94037.1_3605	lcl|NC_018706.1_prot_WP_001183126.1_3639	lcl|CP007549.3_prot_AHX29513.1_2544	lcl|NC_023028.1_prot_WP_001183126.1_270
10	11	0.758	lcl|NZ_CP033110.1_prot_WP_001193998.1_296	lcl|NZ_CP058289.1_prot_WP_001194003.1_89	lcl|NC_017847.1_prot_WP_001193997.1_288	lcl|NC_017171.2_prot_WP_001193997.1_839	lcl|NZ_AP013357.1_prot_WP_001193991.1_302	lcl|CP006963.1_prot_AHJ94810.1_3363,lcl|CP006963.1_prot_AHJ94985.1_3538	lcl|CP002522.2_prot_ADX94018.1_3586	lcl|NC_018706.1_prot_WP_001193997.1_3620	lcl|CP007549.3_prot_AHX29494.1_2525	lcl|NC_023028.1_prot_WP_001193997.1_289
10	11	0.758	lcl|NZ_CP033110.1_prot_WP_001982638.1_411	lcl|NZ_CP058289.1_prot_WP_001982638.1_202	lcl|NC_017847.1_prot_WP_001982638.1_402	lcl|NC_017171.2_prot_WP_001982638.1_725	lcl|NZ_AP013357.1_prot_WP_001982638.1_419	lcl|CP006963.1_prot_AHJ94698.1_3251,lcl|CP006963.1_prot_AHJ94872.1_3425	lcl|CP002522.2_prot_ADX93904.2_3472	lcl|NC_018706.1_prot_WP_001982638.1_3506	lcl|CP007549.3_prot_AHX29383.1_2414	lcl|NC_023028.1_prot_WP_001982638.1_404
10	11	0.758	lcl|NZ_CP033110.1_prot_WP_001982642.1_406	lcl|NZ_CP058289.1_prot_WP_001982642.1_197	lcl|NC_017847.1_prot_WP_001982642.1_397	lcl|NC_017171.2_prot_WP_001982642.1_730	lcl|NZ_AP013357.1_prot_WP_001982642.1_414	lcl|CP006963.1_prot_AHJ94703.1_3256,lcl|CP006963.1_prot_AHJ94877.1_3430	lcl|CP002522.2_prot_ADX93909.1_3477	lcl|NC_018706.1_prot_WP_001982642.1_3511	lcl|CP007549.3_prot_AHX29388.1_2419	lcl|NC_023028.1_prot_WP_001982642.1_399
10	11	0.758	lcl|NZ_CP033110.1_prot_WP_009518191.1_385	lcl|NZ_CP058289.1_prot_WP_001093907.1_177	lcl|NC_017847.1_prot_WP_001093907.1_377	lcl|NC_017171.2_prot_WP_001093907.1_750	lcl|NZ_AP013357.1_prot_WP_001093907.1_394	lcl|CP006963.1_prot_AHJ94723.1_3276,lcl|CP006963.1_prot_AHJ94897.1_3450	lcl|CP002522.2_prot_ADX93929.2_3497	lcl|NC_018706.1_prot_WP_001093907.1_3531	lcl|CP007549.3_prot_AHX29408.1_2439	lcl|NC_023028.1_prot_WP_001093907.1_378
10	11	0.757	lcl|NZ_CP033110.1_prot_WP_000035257.1_994	lcl|NZ_CP058289.1_prot_WP_000035257.1_696	lcl|NC_017847.1_prot_WP_000035259.1_966	lcl|NC_017171.2_prot_WP_000035260.1_229	lcl|NZ_AP013357.1_prot_WP_000035259.1_917	lcl|CP006963.1_prot_AHJ94150.1_2701,lcl|CP006963.1_prot_AHJ94211.1_2763	lcl|CP002522.2_prot_ADX93362.1_2930	lcl|NC_018706.1_prot_WP_000035259.1_2999	lcl|CP007549.3_prot_AHX27496.1_527	lcl|NC_023028.1_prot_WP_000035257.1_895
10	11	0.757	lcl|NZ_CP033110.1_prot_WP_000077814.1_332	lcl|NZ_CP058289.1_prot_WP_000077814.1_126	lcl|NC_017847.1_prot_WP_000077814.1_325	lcl|NC_017171.2_prot_WP_000077814.1_802	lcl|NZ_AP013357.1_prot_WP_000077814.1_340	lcl|CP006963.1_prot_AHJ94776.1_3329,lcl|CP006963.1_prot_AHJ94950.1_3503	lcl|CP002522.2_prot_ADX93982.1_3550	lcl|NC_018706.1_prot_WP_000077814.1_3583	lcl|CP007549.3_prot_AHX29459.1_2490	lcl|NC_023028.1_prot_WP_000077814.1_326
10	11	0.757	lcl|NZ_CP033110.1_prot_WP_000078676.1_1013	lcl|NZ_CP058289.1_prot_WP_000078676.1_715	lcl|NC_017847.1_prot_WP_000078676.1_985	lcl|NC_017171.2_prot_WP_000078676.1_206	lcl|NZ_AP013357.1_prot_WP_000078676.1_936	lcl|CP006963.1_prot_AHJ94132.1_2682,lcl|CP006963.1_prot_AHJ94193.1_2744	lcl|CP002522.2_prot_ADX93345.1_2913	lcl|NC_018706.1_prot_WP_000078676.1_2980	lcl|CP007549.3_prot_AHX27514.1_545	lcl|NC_023028.1_prot_WP_000078676.1_914
10	11	0.757	lcl|NZ_CP033110.1_prot_WP_000085212.1_366	lcl|NZ_CP058289.1_prot_WP_000085212.1_158	lcl|NC_017847.1_prot_WP_000085212.1_357	lcl|NC_017171.2_prot_WP_000085212.1_770	lcl|NZ_AP013357.1_prot_WP_000085212.1_374	lcl|CP006963.1_prot_AHJ94743.1_3296,lcl|CP006963.1_prot_AHJ94917.1_3470	lcl|CP002522.2_prot_ADX93949.1_3517	lcl|NC_018706.1_prot_WP_000085212.1_3551	lcl|CP007549.3_prot_AHX29427.1_2458	lcl|NC_023028.1_prot_WP_000085212.1_359
10	11	0.757	lcl|NZ_CP033110.1_prot_WP_000107954.1_1037	lcl|NZ_CP058289.1_prot_WP_000107954.1_739	lcl|NC_017847.1_prot_WP_000107954.1_1009	lcl|NC_017171.2_prot_WP_000107954.1_182	lcl|NZ_AP013357.1_prot_WP_000107954.1_960	lcl|CP006963.1_prot_AHJ94108.1_2658,lcl|CP006963.1_prot_AHJ94169.1_2720	lcl|CP002522.2_prot_ADX93321.1_2889	lcl|NC_018706.1_prot_WP_000107954.1_2956	lcl|CP007549.3_prot_AHX27538.1_569	lcl|NC_023028.1_prot_WP_000107954.1_938
10	11	0.757	lcl|NZ_CP033110.1_prot_WP_000111462.1_370	lcl|NZ_CP058289.1_prot_WP_000111462.1_162	lcl|NC_017847.1_prot_WP_000111462.1_362	lcl|NC_017171.2_prot_WP_000111462.1_765	lcl|NZ_AP013357.1_prot_WP_000111462.1_379	lcl|CP006963.1_prot_AHJ94738.1_3291,lcl|CP006963.1_prot_AHJ94912.1_3465	lcl|CP002522.2_prot_ADX93944.1_3512	lcl|NC_018706.1_prot_WP_000111462.1_3546	lcl|CP007549.3_prot_AHX29422.1_2453	lcl|NC_023028.1_prot_WP_000111462.1_363
10	11	0.757	lcl|NZ_CP033110.1_prot_WP_000117540.1_1029	lcl|NZ_CP058289.1_prot_WP_000117542.1_731	lcl|NC_017847.1_prot_WP_000117540.1_1001	lcl|NC_017171.2_prot_WP_000117540.1_190	lcl|NZ_AP013357.1_prot_WP_000117540.1_952	lcl|CP006963.1_prot_AHJ94116.1_2666,lcl|CP006963.1_prot_AHJ94177.1_2728	lcl|CP002522.2_prot_ADX93329.1_2897	lcl|NC_018706.1_prot_WP_000117540.1_2964	lcl|CP007549.3_prot_AHX27530.1_561	lcl|NC_023028.1_prot_WP_000117540.1_930
10	11	0.757	lcl|NZ_CP033110.1_prot_WP_000123995.1_998	lcl|NZ_CP058289.1_prot_WP_000123995.1_700	lcl|NC_017847.1_prot_WP_000123995.1_970	lcl|NC_017171.2_prot_WP_000123995.1_221	lcl|NZ_AP013357.1_prot_WP_000123995.1_921	lcl|CP006963.1_prot_AHJ94146.1_2697,lcl|CP006963.1_prot_AHJ94207.1_2759	lcl|CP002522.2_prot_ADX93358.1_2926	lcl|NC_018706.1_prot_WP_000123995.1_2995	lcl|CP007549.3_prot_AHX27500.1_531	lcl|NC_023028.1_prot_WP_000123995.1_899
10	11	0.757	lcl|NZ_CP033110.1_prot_WP_000135049.1_311	lcl|NZ_CP058289.1_prot_WP_000135049.1_105	lcl|NC_017847.1_prot_WP_000135049.1_304	lcl|NC_017171.2_prot_WP_000135049.1_823	lcl|NZ_AP013357.1_prot_WP_000135049.1_319	lcl|CP006963.1_prot_AHJ94797.1_3350,lcl|CP006963.1_prot_AHJ94971.1_3524	lcl|CP002522.2_prot_ADX94003.1_3571	lcl|NC_018706.1_prot_WP_000135049.1_3604	lcl|CP007549.3_prot_AHX29480.1_2511	lcl|NC_023028.1_prot_WP_000135049.1_305
10	11	0.757	lcl|NZ_CP033110.1_prot_WP_000149378.1_317	lcl|NZ_CP058289.1_prot_WP_000149377.1_111	lcl|NC_017847.1_prot_WP_000149374.1_310	lcl|NC_017171.2_prot_WP_000149374.1_817	lcl|NZ_AP013357.1_prot_WP_000149374.1_325	lcl|CP006963.1_prot_AHJ94791.1_3344,lcl|CP006963.1_prot_AHJ94965.1_3518	lcl|CP002522.2_prot_ADX93997.1_3565	lcl|NC_018706.1_prot_WP_000149374.1_3598	lcl|CP007549.3_prot_AHX29474.1_2505	lcl|NC_023028.1_prot_WP_000149377.1_311
10	11	0.757	lcl|NZ_CP033110.1_prot_WP_000204953.1_391	lcl|NZ_CP058289.1_prot_WP_000204946.1_183	lcl|NC_017847.1_prot_WP_000204953.1_383	lcl|NC_017171.2_prot_WP_000204953.1_744	lcl|NZ_AP013357.1_prot_WP_000204953.1_400	lcl|CP006963.1_prot_AHJ94717.1_3270,lcl|CP006963.1_prot_AHJ94891.1_3444	lcl|CP002522.2_prot_ADX93923.1_3491	lcl|NC_018706.1_prot_WP_000204953.1_3525	lcl|CP007549.3_prot_AHX29402.1_2433	lcl|NC_023028.1_prot_WP_023896169.1_384
10	11	0.757	lcl|NZ_CP033110.1_prot_WP_000407064.1_313	lcl|NZ_CP058289.1_prot_WP_000407064.1_107	lcl|NC_017847.1_prot_WP_000407064.1_306	lcl|NC_017171.2_prot_WP_000407064.1_821	lcl|NZ_AP013357.1_prot_WP_000407064.1_321	lcl|CP006963.1_prot_AHJ94795.1_3348,lcl|CP006963.1_prot_AHJ94969.1_3522	lcl|CP002522.2_prot_ADX94001.1_3569	lcl|NC_018706.1_prot_WP_000407064.1_3602	lcl|CP007549.3_prot_AHX29478.1_2509	lcl|NC_023028.1_prot_WP_000407064.1_307
10	11	0.757	lcl|NZ_CP033110.1_prot_WP_000464596.1_323	lcl|NZ_CP058289.1_prot_WP_000464598.1_117	lcl|NC_017847.1_prot_WP_000464598.1_316	lcl|NC_017171.2_prot_WP_000464598.1_811	lcl|NZ_AP013357.1_prot_WP_000464598.1_331	lcl|CP006963.1_prot_AHJ94785.1_3338,lcl|CP006963.1_prot_AHJ94959.1_3512	lcl|CP002522.2_prot_ADX93991.1_3559	lcl|NC_018706.1_prot_WP_000464598.1_3592	lcl|CP007549.3_prot_AHX29468.1_2499	lcl|NC_023028.1_prot_WP_000464598.1_317
10	11	0.757	lcl|NZ_CP033110.1_prot_WP_000469459.1_1033	lcl|NZ_CP058289.1_prot_WP_000469454.1_735	lcl|NC_017847.1_prot_WP_000469457.1_1005	lcl|NC_017171.2_prot_WP_000469457.1_186	lcl|NZ_AP013357.1_prot_WP_000469457.1_956	lcl|CP006963.1_prot_AHJ94112.1_2662,lcl|CP006963.1_prot_AHJ94173.1_2724	lcl|CP002522.2_prot_ADX93325.1_2893	lcl|NC_018706.1_prot_WP_000469457.1_2960	lcl|CP007549.3_prot_AHX27534.1_565	lcl|NC_023028.1_prot_WP_000469457.1_934
10	11	0.757	lcl|NZ_CP033110.1_prot_WP_000480983.1_1012	lcl|NZ_CP058289.1_prot_WP_000480983.1_714	lcl|NC_017847.1_prot_WP_000480989.1_984	lcl|NC_017171.2_prot_WP_000480989.1_207	lcl|NZ_AP013357.1_prot_WP_041114743.1_935	lcl|CP006963.1_prot_AHJ94133.1_2683,lcl|CP006963.1_prot_AHJ94194.1_2745	lcl|CP002522.2_prot_ADX93346.1_2914	lcl|NC_018706.1_prot_WP_000480989.1_2981	lcl|CP007549.3_prot_AHX27513.1_544	lcl|NC_023028.1_prot_WP_023896341.1_913
10	11	0.757	lcl|NZ_CP033110.1_prot_WP_000537113.1_402	lcl|NZ_CP058289.1_prot_WP_000537113.1_193	lcl|NC_017847.1_prot_WP_000537113.1_393	lcl|NC_017171.2_prot_WP_000537113.1_734	lcl|NZ_AP013357.1_prot_WP_000537113.1_410	lcl|CP006963.1_prot_AHJ94707.1_3260,lcl|CP006963.1_prot_AHJ94881.1_3434	lcl|CP002522.2_prot_ADX93913.1_3481	lcl|NC_018706.1_prot_WP_000537113.1_3515	lcl|CP007549.3_prot_AHX29392.1_2423	lcl|NC_023028.1_prot_WP_023896175.1_395
10	11	0.757	lcl|NZ_CP033110.1_prot_WP_000553808.1_341	lcl|NZ_CP058289.1_prot_WP_000553809.1_135	lcl|NC_017847.1_prot_WP_000553809.1_334	lcl|NC_017171.2_prot_WP_000553809.1_793	lcl|NZ_AP013357.1_prot_WP_000553809.1_351	lcl|CP006963.1_prot_AHJ94767.1_3320,lcl|CP006963.1_prot_AHJ94941.1_3494	lcl|CP002522.2_prot_ADX93973.1_3541	lcl|NC_018706.1_prot_WP_000553809.1_3574	lcl|CP007549.3_prot_AHX29450.1_2481	lcl|NC_023028.1_prot_WP_000553809.1_335
10	11	0.757	lcl|NZ_CP033110.1_prot_WP_000573844.1_984	lcl|NZ_CP058289.1_prot_WP_000573844.1_686	lcl|NC_017847.1_prot_WP_000573844.1_888	lcl|NC_017171.2_prot_WP_000573843.1_239	lcl|NZ_AP013357.1_prot_WP_000573844.1_907	lcl|CP006963.1_prot_AHJ94160.1_2711,lcl|CP006963.1_prot_AHJ94221.1_2773	lcl|CP002522.2_prot_ADX93372.1_2940	lcl|NC_018706.1_prot_WP_000573844.1_3009	lcl|CP007549.3_prot_AHX27486.1_517	lcl|NC_023028.1_prot_WP_000573844.1_885
10	11	0.757	lcl|NZ_CP033110.1_prot_WP_000651535.1_438	lcl|NZ_CP058289.1_prot_WP_000651536.1_229	lcl|NC_017847.1_prot_WP_000651538.1_429	lcl|NC_017171.2_prot_WP_000651538.1_698	lcl|NZ_AP013357.1_prot_WP_000651538.1_446	lcl|CP006963.1_prot_AHJ94670.1_3223,lcl|CP006963.1_prot_AHJ94843.1_3396	lcl|CP002522.2_prot_ADX93878.1_3446	lcl|NC_018706.1_prot_WP_000651538.1_3479	lcl|CP007549.3_prot_AHX29356.1_2387	lcl|NC_023028.1_prot_WP_000651536.1_431
