# Species	Genes	Alg.-Conn.	A:363.fasta	A:5291.fasta	A:HAR-13.fasta	B_TZ1A828_OT.fasta	D:SotonD5.fasta	D:SotonD6.fasta	G:11074.fasta	G:11222.fasta	G:9301.fasta	G:9768.fasta	G:SotonG1.fasta	K:SotonK1.fasta
12	12	0.967	lcl|NC_020966.1_prot_WP_010725333.1_769	lcl|NC_020939.1_prot_WP_010725333.1_768	lcl|NC_007429.1_prot_WP_010725333.1_773	lcl|NC_012687.1_prot_WP_010725333.1_771	lcl|NC_020943.1_prot_WP_010725333.1_771	lcl|NC_020968.1_prot_WP_041200667.1_772	lcl|CP001889.1_prot_ADH20316.1_781	lcl|CP001888.1_prot_ADH19395.1_787	lcl|CP001930.1_prot_ADH97414.1_783	lcl|CP001887.1_prot_ADH18470.1_782	lcl|HE601807.1_prot_CCP58328.1_763	lcl|NC_020965.1_prot_WP_010725333.1_771
12	12	0.967	lcl|NC_020966.1_prot_WP_011324571.1_110	lcl|NC_020939.1_prot_WP_011324571.1_110	lcl|NC_007429.1_prot_WP_011324571.1_110	lcl|NC_012687.1_prot_WP_011324571.1_110	lcl|NC_020943.1_prot_WP_009871455.1_110	lcl|NC_020968.1_prot_WP_009871455.1_111	lcl|CP001889.1_prot_ADH19645.1_110	lcl|CP001888.1_prot_ADH18717.1_109	lcl|CP001930.1_prot_ADH96741.1_110	lcl|CP001887.1_prot_ADH17798.1_110	lcl|HE601807.1_prot_CCP57671.1_106	lcl|NC_020965.1_prot_WP_009871455.1_110
12	12	0.967	lcl|NC_020966.1_prot_WP_011324572.1_111	lcl|NC_020939.1_prot_WP_011324572.1_111	lcl|NC_007429.1_prot_WP_011324572.1_111	lcl|NC_012687.1_prot_WP_011324572.1_111	lcl|NC_020943.1_prot_WP_009871456.1_111	lcl|NC_020968.1_prot_WP_009871456.1_112	lcl|CP001889.1_prot_ADH19646.1_111	lcl|CP001888.1_prot_ADH18718.1_110	lcl|CP001930.1_prot_ADH96742.1_111	lcl|CP001887.1_prot_ADH17799.1_111	lcl|HE601807.1_prot_CCP57672.1_107	lcl|NC_020965.1_prot_WP_009871456.1_111
12	12	0.967	lcl|NC_020966.1_prot_WP_011324779.1_596	lcl|NC_020939.1_prot_WP_011324779.1_595	lcl|NC_007429.1_prot_WP_011324779.1_599	lcl|NC_012687.1_prot_WP_011324779.1_597	lcl|NC_020943.1_prot_WP_009871944.1_598	lcl|NC_020968.1_prot_WP_009871944.1_599	lcl|CP001889.1_prot_ADH20134.1_599	lcl|CP001888.1_prot_ADH19211.1_603	lcl|CP001930.1_prot_ADH97232.1_601	lcl|CP001887.1_prot_ADH18287.1_599	lcl|HE601807.1_prot_CCP58155.1_590	lcl|NC_020965.1_prot_WP_009871944.1_598
12	12	0.967	lcl|NC_020966.1_prot_WP_011324862.1_794	lcl|NC_020939.1_prot_WP_011324862.1_793	lcl|NC_007429.1_prot_WP_011324862.1_799	lcl|NC_012687.1_prot_WP_011324862.1_796	lcl|NC_020943.1_prot_WP_010725338.1_796	lcl|NC_020968.1_prot_WP_015506420.1_797	lcl|CP001889.1_prot_ADH20343.1_808	lcl|CP001888.1_prot_ADH19423.1_815	lcl|CP001930.1_prot_ADH97441.1_810	lcl|CP001887.1_prot_ADH18497.1_809	lcl|HE601807.1_prot_CCP58353.1_788	lcl|NC_020965.1_prot_WP_015506420.1_796
12	12	0.967	lcl|NC_020966.1_prot_WP_011324873.1_825	lcl|NC_020939.1_prot_WP_011324873.1_824	lcl|NC_007429.1_prot_WP_011324873.1_830	lcl|NC_012687.1_prot_WP_011324873.1_827	lcl|NC_020943.1_prot_WP_009872186.1_827	lcl|NC_020968.1_prot_WP_009872186.1_828	lcl|CP001889.1_prot_ADH20375.1_840	lcl|CP001888.1_prot_ADH19456.1_848	lcl|CP001930.1_prot_ADH97473.1_842	lcl|CP001887.1_prot_ADH18529.1_841	lcl|HE601807.1_prot_CCP58382.1_817	lcl|NC_020965.1_prot_WP_009872186.1_827
12	12	0.967	lcl|NC_020966.1_prot_WP_012727810.1_114	lcl|NC_020939.1_prot_WP_012727810.1_114	lcl|NC_007429.1_prot_WP_011324574.1_114	lcl|NC_012687.1_prot_WP_012727810.1_114	lcl|NC_020943.1_prot_WP_010725063.1_114	lcl|NC_020968.1_prot_WP_015506460.1_115	lcl|CP001889.1_prot_ADH19649.1_114	lcl|CP001888.1_prot_ADH18721.1_113	lcl|CP001930.1_prot_ADH96745.1_114	lcl|CP001887.1_prot_ADH17802.1_114	lcl|HE601807.1_prot_CCP57675.1_110	lcl|NC_020965.1_prot_WP_010725063.1_114
12	12	0.967	lcl|NC_020966.1_prot_WP_012727879.1_333	lcl|NC_020939.1_prot_WP_012727879.1_332	lcl|NC_007429.1_prot_WP_011324683.1_336	lcl|NC_012687.1_prot_WP_012727879.1_334	lcl|NC_020943.1_prot_WP_009871677.1_334	lcl|NC_020968.1_prot_WP_009871677.1_335	lcl|CP001889.1_prot_ADH19866.1_331	lcl|CP001888.1_prot_ADH18941.1_333	lcl|CP001930.1_prot_ADH96962.1_331	lcl|CP001887.1_prot_ADH18019.1_331	lcl|HE601807.1_prot_CCP57894.1_329	lcl|NC_020965.1_prot_WP_009871677.1_334
12	12	0.967	lcl|NC_020966.1_prot_WP_012727919.1_469	lcl|NC_020939.1_prot_WP_012727919.1_468	lcl|NC_007429.1_prot_WP_011324742.1_472	lcl|NC_012687.1_prot_WP_012727919.1_470	lcl|NC_020943.1_prot_WP_009871813.1_470	lcl|NC_020968.1_prot_WP_009871813.1_471	lcl|CP001889.1_prot_ADH20005.1_470	lcl|CP001888.1_prot_ADH19080.1_472	lcl|CP001930.1_prot_ADH97102.1_471	lcl|CP001887.1_prot_ADH18157.1_469	lcl|HE601807.1_prot_CCP58029.1_464	lcl|NC_020965.1_prot_WP_009871813.1_470
12	12	0.967	lcl|NC_020966.1_prot_WP_012728096.1_297	lcl|NC_020939.1_prot_WP_012728096.1_296	lcl|NC_007429.1_prot_WP_009871642.1_300	lcl|NC_012687.1_prot_WP_012728096.1_298	lcl|NC_020943.1_prot_WP_009871642.1_298	lcl|NC_020968.1_prot_WP_009871642.1_299	lcl|CP001889.1_prot_ADH19832.1_297	lcl|CP001888.1_prot_ADH18906.1_298	lcl|CP001930.1_prot_ADH96928.1_297	lcl|CP001887.1_prot_ADH17985.1_297	lcl|HE601807.1_prot_CCP57857.1_292	lcl|NC_020965.1_prot_WP_009871642.1_298
12	12	0.967	lcl|NC_020966.1_prot_WP_014541537.1_35	lcl|NC_020939.1_prot_WP_014541537.1_35	lcl|NC_007429.1_prot_WP_010724992.1_35	lcl|NC_012687.1_prot_WP_010724992.1_35	lcl|NC_020943.1_prot_WP_010724992.1_35	lcl|NC_020968.1_prot_WP_010724992.1_35	lcl|CP001889.1_prot_ADH19571.1_36	lcl|CP001888.1_prot_ADH18644.1_36	lcl|CP001930.1_prot_ADH96667.1_36	lcl|CP001887.1_prot_ADH17724.1_36	lcl|HE601807.1_prot_CCP57600.1_35	lcl|NC_020965.1_prot_WP_010724992.1_35
12	12	0.966	lcl|NC_020966.1_prot_WP_009871355.1_10	lcl|NC_020939.1_prot_WP_009871355.1_10	lcl|NC_007429.1_prot_WP_009871355.1_10	lcl|NC_012687.1_prot_WP_009871355.1_10	lcl|NC_020943.1_prot_WP_009871355.1_10	lcl|NC_020968.1_prot_WP_009871355.1_10	lcl|CP001889.1_prot_ADH19545.1_10	lcl|CP001888.1_prot_ADH18618.1_10	lcl|CP001930.1_prot_ADH96641.1_10	lcl|CP001887.1_prot_ADH17698.1_10	lcl|HE601807.1_prot_CCP57575.1_10	lcl|NC_020965.1_prot_WP_009871355.1_10
12	12	0.966	lcl|NC_020966.1_prot_WP_009871375.1_29	lcl|NC_020939.1_prot_WP_009871375.1_29	lcl|NC_007429.1_prot_WP_009871375.1_29	lcl|NC_012687.1_prot_WP_009871375.1_29	lcl|NC_020943.1_prot_WP_009871375.1_29	lcl|NC_020968.1_prot_WP_009871375.1_29	lcl|CP001889.1_prot_ADH19565.1_30	lcl|CP001888.1_prot_ADH18638.1_30	lcl|CP001930.1_prot_ADH96661.1_30	lcl|CP001887.1_prot_ADH17718.1_30	lcl|HE601807.1_prot_CCP57594.1_29	lcl|NC_020965.1_prot_WP_009871375.1_29
12	12	0.966	lcl|NC_020966.1_prot_WP_009871383.1_37	lcl|NC_020939.1_prot_WP_009871383.1_37	lcl|NC_007429.1_prot_WP_009871383.1_37	lcl|NC_012687.1_prot_WP_009871383.1_37	lcl|NC_020943.1_prot_WP_009871383.1_37	lcl|NC_020968.1_prot_WP_009871383.1_37	lcl|CP001889.1_prot_ADH19573.1_38	lcl|CP001888.1_prot_ADH18646.1_38	lcl|CP001930.1_prot_ADH96669.1_38	lcl|CP001887.1_prot_ADH17726.1_38	lcl|HE601807.1_prot_CCP57602.1_37	lcl|NC_020965.1_prot_WP_009871383.1_37
12	12	0.966	lcl|NC_020966.1_prot_WP_009871431.1_85	lcl|NC_020939.1_prot_WP_009871431.1_85	lcl|NC_007429.1_prot_WP_009871431.1_85	lcl|NC_012687.1_prot_WP_009871431.1_85	lcl|NC_020943.1_prot_WP_009871431.1_85	lcl|NC_020968.1_prot_WP_009871431.1_86	lcl|CP001889.1_prot_ADH19621.1_86	lcl|CP001888.1_prot_ADH18694.1_86	lcl|CP001930.1_prot_ADH96717.1_86	lcl|CP001887.1_prot_ADH17774.1_86	lcl|HE601807.1_prot_CCP57646.1_81	lcl|NC_020965.1_prot_WP_009871431.1_85
12	12	0.966	lcl|NC_020966.1_prot_WP_009871448.1_102	lcl|NC_020939.1_prot_WP_009871448.1_102	lcl|NC_007429.1_prot_WP_009871448.1_102	lcl|NC_012687.1_prot_WP_009871448.1_102	lcl|NC_020943.1_prot_WP_009871448.1_102	lcl|NC_020968.1_prot_WP_009871448.1_103	lcl|CP001889.1_prot_ADH19638.1_103	lcl|CP001888.1_prot_ADH18710.1_102	lcl|CP001930.1_prot_ADH96734.1_103	lcl|CP001887.1_prot_ADH17791.1_103	lcl|HE601807.1_prot_CCP57663.1_98	lcl|NC_020965.1_prot_WP_009871448.1_102
12	12	0.966	lcl|NC_020966.1_prot_WP_009871525.1_181	lcl|NC_020939.1_prot_WP_009871525.1_180	lcl|NC_007429.1_prot_WP_009871525.1_184	lcl|NC_012687.1_prot_WP_012728072.1_182	lcl|NC_020943.1_prot_WP_009871525.1_182	lcl|NC_020968.1_prot_WP_009871525.1_183	lcl|CP001889.1_prot_ADH19715.1_180	lcl|CP001888.1_prot_ADH18788.1_180	lcl|CP001930.1_prot_ADH96811.1_180	lcl|CP001887.1_prot_ADH17868.1_180	lcl|HE601807.1_prot_CCP57742.1_177	lcl|NC_020965.1_prot_WP_009871525.1_182
12	12	0.966	lcl|NC_020966.1_prot_WP_009871527.1_183	lcl|NC_020939.1_prot_WP_009871527.1_182	lcl|NC_007429.1_prot_WP_009871527.1_186	lcl|NC_012687.1_prot_WP_009871527.1_184	lcl|NC_020943.1_prot_WP_009871527.1_184	lcl|NC_020968.1_prot_WP_009871527.1_185	lcl|CP001889.1_prot_ADH19717.1_182	lcl|CP001888.1_prot_ADH18790.1_182	lcl|CP001930.1_prot_ADH96813.1_182	lcl|CP001887.1_prot_ADH17870.1_182	lcl|HE601807.1_prot_CCP57744.1_179	lcl|NC_020965.1_prot_WP_009871527.1_184
12	12	0.966	lcl|NC_020966.1_prot_WP_009871645.1_300	lcl|NC_020939.1_prot_WP_009871645.1_299	lcl|NC_007429.1_prot_WP_009871645.1_303	lcl|NC_012687.1_prot_WP_009871645.1_301	lcl|NC_020943.1_prot_WP_009871645.1_301	lcl|NC_020968.1_prot_WP_009871645.1_302	lcl|CP001889.1_prot_ADH19835.1_300	lcl|CP001888.1_prot_ADH18909.1_301	lcl|CP001930.1_prot_ADH96931.1_300	lcl|CP001887.1_prot_ADH17988.1_300	lcl|HE601807.1_prot_CCP57860.1_295	lcl|NC_020965.1_prot_WP_009871645.1_301
12	12	0.966	lcl|NC_020966.1_prot_WP_009871694.1_350	lcl|NC_020939.1_prot_WP_009871694.1_349	lcl|NC_007429.1_prot_WP_011324693.1_353	lcl|NC_012687.1_prot_WP_009871694.1_351	lcl|NC_020943.1_prot_WP_010725164.1_351	lcl|NC_020968.1_prot_WP_010725164.1_352	lcl|CP001889.1_prot_ADH19883.1_348	lcl|CP001888.1_prot_ADH18958.1_350	lcl|CP001930.1_prot_ADH96979.1_348	lcl|CP001887.1_prot_ADH18036.1_348	lcl|HE601807.1_prot_CCP57911.1_346	lcl|NC_020965.1_prot_WP_010725164.1_351
12	12	0.966	lcl|NC_020966.1_prot_WP_009871724.1_380	lcl|NC_020939.1_prot_WP_009871724.1_379	lcl|NC_007429.1_prot_WP_009871724.1_383	lcl|NC_012687.1_prot_WP_009871724.1_381	lcl|NC_020943.1_prot_WP_009871724.1_381	lcl|NC_020968.1_prot_WP_009871724.1_382	lcl|CP001889.1_prot_ADH19913.1_378	lcl|CP001888.1_prot_ADH18988.1_380	lcl|CP001930.1_prot_ADH97009.1_378	lcl|CP001887.1_prot_ADH18066.1_378	lcl|HE601807.1_prot_CCP57940.1_375	lcl|NC_020965.1_prot_WP_009871724.1_381
12	12	0.966	lcl|NC_020966.1_prot_WP_009871742.1_400	lcl|NC_020939.1_prot_WP_009871742.1_399	lcl|NC_007429.1_prot_WP_009871742.1_403	lcl|NC_012687.1_prot_WP_009871742.1_401	lcl|NC_020943.1_prot_WP_009871742.1_401	lcl|NC_020968.1_prot_WP_009871742.1_402	lcl|CP001889.1_prot_ADH19932.1_397	lcl|CP001888.1_prot_ADH19007.1_399	lcl|CP001930.1_prot_ADH97029.1_398	lcl|CP001887.1_prot_ADH18085.1_397	lcl|HE601807.1_prot_CCP57960.1_395	lcl|NC_020965.1_prot_WP_009871742.1_401
12	12	0.966	lcl|NC_020966.1_prot_WP_009871750.1_408	lcl|NC_020939.1_prot_WP_009871750.1_407	lcl|NC_007429.1_prot_WP_009871750.1_411	lcl|NC_012687.1_prot_WP_009871750.1_409	lcl|NC_020943.1_prot_WP_009871750.1_409	lcl|NC_020968.1_prot_WP_009871750.1_410	lcl|CP001889.1_prot_ADH19940.1_405	lcl|CP001888.1_prot_ADH19015.1_407	lcl|CP001930.1_prot_ADH97037.1_406	lcl|CP001887.1_prot_ADH18093.1_405	lcl|HE601807.1_prot_CCP57968.1_403	lcl|NC_020965.1_prot_WP_009871750.1_409
12	12	0.966	lcl|NC_020966.1_prot_WP_009871764.1_422	lcl|NC_020939.1_prot_WP_009871764.1_421	lcl|NC_007429.1_prot_WP_009871764.1_425	lcl|NC_012687.1_prot_WP_009871764.1_423	lcl|NC_020943.1_prot_WP_015506303.1_423	lcl|NC_020968.1_prot_WP_010725190.1_424	lcl|CP001889.1_prot_ADH19955.1_420	lcl|CP001888.1_prot_ADH19030.1_422	lcl|CP001930.1_prot_ADH97052.1_421	lcl|CP001887.1_prot_ADH18107.1_419	lcl|HE601807.1_prot_CCP57982.1_417	lcl|NC_020965.1_prot_WP_010725190.1_423
12	12	0.966	lcl|NC_020966.1_prot_WP_009871767.1_425	lcl|NC_020939.1_prot_WP_009871767.1_424	lcl|NC_007429.1_prot_WP_009871767.1_428	lcl|NC_012687.1_prot_WP_009871767.1_426	lcl|NC_020943.1_prot_WP_010725194.1_426	lcl|NC_020968.1_prot_WP_010725194.1_427	lcl|CP001889.1_prot_ADH19958.1_423	lcl|CP001888.1_prot_ADH19033.1_425	lcl|CP001930.1_prot_ADH97055.1_424	lcl|CP001887.1_prot_ADH18110.1_422	lcl|HE601807.1_prot_CCP57985.1_420	lcl|NC_020965.1_prot_WP_010725194.1_426
12	12	0.966	lcl|NC_020966.1_prot_WP_009871870.1_523	lcl|NC_020939.1_prot_WP_009871870.1_522	lcl|NC_007429.1_prot_WP_009871870.1_526	lcl|NC_012687.1_prot_WP_009871870.1_524	lcl|NC_020943.1_prot_WP_009871870.1_525	lcl|NC_020968.1_prot_WP_009871870.1_525	lcl|CP001889.1_prot_ADH20061.1_526	lcl|CP001888.1_prot_ADH19137.1_529	lcl|CP001930.1_prot_ADH97158.1_527	lcl|CP001887.1_prot_ADH18213.1_525	lcl|HE601807.1_prot_CCP58081.1_516	lcl|NC_020965.1_prot_WP_009871870.1_525
12	12	0.966	lcl|NC_020966.1_prot_WP_009871876.1_529	lcl|NC_020939.1_prot_WP_009871876.1_528	lcl|NC_007429.1_prot_WP_009871876.1_532	lcl|NC_012687.1_prot_WP_009871876.1_530	lcl|NC_020943.1_prot_WP_009871876.1_531	lcl|NC_020968.1_prot_WP_009871876.1_531	lcl|CP001889.1_prot_ADH20067.1_532	lcl|CP001888.1_prot_ADH19143.1_535	lcl|CP001930.1_prot_ADH97164.1_533	lcl|CP001887.1_prot_ADH18219.1_531	lcl|HE601807.1_prot_CCP58087.1_522	lcl|NC_020965.1_prot_WP_009871876.1_531
12	12	0.966	lcl|NC_020966.1_prot_WP_009871877.1_530	lcl|NC_020939.1_prot_WP_009871877.1_529	lcl|NC_007429.1_prot_WP_009871877.1_533	lcl|NC_012687.1_prot_WP_009871877.1_531	lcl|NC_020943.1_prot_WP_009871877.1_532	lcl|NC_020968.1_prot_WP_009871877.1_532	lcl|CP001889.1_prot_ADH20068.1_533	lcl|CP001888.1_prot_ADH19144.1_536	lcl|CP001930.1_prot_ADH97165.1_534	lcl|CP001887.1_prot_ADH18220.1_532	lcl|HE601807.1_prot_CCP58088.1_523	lcl|NC_020965.1_prot_WP_009871877.1_532
12	12	0.966	lcl|NC_020966.1_prot_WP_009871880.1_533	lcl|NC_020939.1_prot_WP_009871880.1_532	lcl|NC_007429.1_prot_WP_009871880.1_536	lcl|NC_012687.1_prot_WP_009871880.1_534	lcl|NC_020943.1_prot_WP_009871880.1_535	lcl|NC_020968.1_prot_WP_009871880.1_535	lcl|CP001889.1_prot_ADH20071.1_536	lcl|CP001888.1_prot_ADH19147.1_539	lcl|CP001930.1_prot_ADH97168.1_537	lcl|CP001887.1_prot_ADH18223.1_535	lcl|HE601807.1_prot_CCP58091.1_526	lcl|NC_020965.1_prot_WP_009871880.1_535
12	12	0.966	lcl|NC_020966.1_prot_WP_009871888.1_541	lcl|NC_020939.1_prot_WP_009871888.1_540	lcl|NC_007429.1_prot_WP_009871888.1_544	lcl|NC_012687.1_prot_WP_009871888.1_542	lcl|NC_020943.1_prot_WP_009871888.1_543	lcl|NC_020968.1_prot_WP_009871888.1_543	lcl|CP001889.1_prot_ADH20079.1_544	lcl|CP001888.1_prot_ADH19155.1_547	lcl|CP001930.1_prot_ADH97176.1_545	lcl|CP001887.1_prot_ADH18231.1_543	lcl|HE601807.1_prot_CCP58099.1_534	lcl|NC_020965.1_prot_WP_009871888.1_543
12	12	0.966	lcl|NC_020966.1_prot_WP_009871889.1_542	lcl|NC_020939.1_prot_WP_009871889.1_541	lcl|NC_007429.1_prot_WP_009871889.1_545	lcl|NC_012687.1_prot_WP_009871889.1_543	lcl|NC_020943.1_prot_WP_009871889.1_544	lcl|NC_020968.1_prot_WP_009871889.1_544	lcl|CP001889.1_prot_ADH20080.1_545	lcl|CP001888.1_prot_ADH19156.1_548	lcl|CP001930.1_prot_ADH97177.1_546	lcl|CP001887.1_prot_ADH18232.1_544	lcl|HE601807.1_prot_CCP58100.1_535	lcl|NC_020965.1_prot_WP_009871889.1_544
12	12	0.966	lcl|NC_020966.1_prot_WP_009871899.1_552	lcl|NC_020939.1_prot_WP_009871899.1_551	lcl|NC_007429.1_prot_WP_009871899.1_555	lcl|NC_012687.1_prot_WP_009871899.1_553	lcl|NC_020943.1_prot_WP_009871899.1_554	lcl|NC_020968.1_prot_WP_009871899.1_554	lcl|CP001889.1_prot_ADH20090.1_555	lcl|CP001888.1_prot_ADH19166.1_558	lcl|CP001930.1_prot_ADH97187.1_556	lcl|CP001887.1_prot_ADH18242.1_554	lcl|HE601807.1_prot_CCP58110.1_545	lcl|NC_020965.1_prot_WP_009871899.1_554
12	12	0.966	lcl|NC_020966.1_prot_WP_009871970.1_621	lcl|NC_020939.1_prot_WP_009871970.1_620	lcl|NC_007429.1_prot_WP_009871970.1_624	lcl|NC_012687.1_prot_WP_009871970.1_622	lcl|NC_020943.1_prot_WP_009871970.1_623	lcl|NC_020968.1_prot_WP_009871970.1_624	lcl|CP001889.1_prot_ADH20159.1_624	lcl|CP001888.1_prot_ADH19236.1_628	lcl|CP001930.1_prot_ADH97258.1_627	lcl|CP001887.1_prot_ADH18312.1_624	lcl|HE601807.1_prot_CCP58179.1_614	lcl|NC_020965.1_prot_WP_009871970.1_623
12	12	0.966	lcl|NC_020966.1_prot_WP_009871972.1_623	lcl|NC_020939.1_prot_WP_009871972.1_622	lcl|NC_007429.1_prot_WP_009871972.1_626	lcl|NC_012687.1_prot_WP_009871972.1_624	lcl|NC_020943.1_prot_WP_009871972.1_625	lcl|NC_020968.1_prot_WP_009871972.1_626	lcl|CP001889.1_prot_ADH20161.1_626	lcl|CP001888.1_prot_ADH19238.1_630	lcl|CP001930.1_prot_ADH97260.1_629	lcl|CP001887.1_prot_ADH18314.1_626	lcl|HE601807.1_prot_CCP58181.1_616	lcl|NC_020965.1_prot_WP_009871972.1_625
12	12	0.966	lcl|NC_020966.1_prot_WP_009871980.1_631	lcl|NC_020939.1_prot_WP_009871980.1_630	lcl|NC_007429.1_prot_WP_009871980.1_634	lcl|NC_012687.1_prot_WP_009871980.1_632	lcl|NC_020943.1_prot_WP_009871980.1_633	lcl|NC_020968.1_prot_WP_009871980.1_634	lcl|CP001889.1_prot_ADH20169.1_634	lcl|CP001888.1_prot_ADH19246.1_638	lcl|CP001930.1_prot_ADH97268.1_637	lcl|CP001887.1_prot_ADH18322.1_634	lcl|HE601807.1_prot_CCP58189.1_624	lcl|NC_020965.1_prot_WP_009871980.1_633
12	12	0.966	lcl|NC_020966.1_prot_WP_009872077.1_722	lcl|NC_020939.1_prot_WP_009872077.1_721	lcl|NC_007429.1_prot_WP_009872077.1_725	lcl|NC_012687.1_prot_WP_009872077.1_723	lcl|NC_020943.1_prot_WP_009872077.1_724	lcl|NC_020968.1_prot_WP_009872077.1_725	lcl|CP001889.1_prot_ADH20267.1_732	lcl|CP001888.1_prot_ADH19345.1_737	lcl|CP001930.1_prot_ADH97365.1_734	lcl|CP001887.1_prot_ADH18420.1_732	lcl|HE601807.1_prot_CCP58281.1_716	lcl|NC_020965.1_prot_WP_009872077.1_724
12	12	0.966	lcl|NC_020966.1_prot_WP_009872126.1_768	lcl|NC_020939.1_prot_WP_009872126.1_767	lcl|NC_007429.1_prot_WP_009872126.1_772	lcl|NC_012687.1_prot_WP_009872126.1_770	lcl|NC_020943.1_prot_WP_010725332.1_770	lcl|NC_020968.1_prot_WP_010725332.1_771	lcl|CP001889.1_prot_ADH20315.1_780	lcl|CP001888.1_prot_ADH19394.1_786	lcl|CP001930.1_prot_ADH97413.1_782	lcl|CP001887.1_prot_ADH18469.1_781	lcl|HE601807.1_prot_CCP58327.1_762	lcl|NC_020965.1_prot_WP_010725332.1_770
12	12	0.966	lcl|NC_020966.1_prot_WP_009872160.1_800	lcl|NC_020939.1_prot_WP_009872160.1_799	lcl|NC_007429.1_prot_WP_009872160.1_805	lcl|NC_012687.1_prot_WP_009872160.1_802	lcl|NC_020943.1_prot_WP_009872160.1_802	lcl|NC_020968.1_prot_WP_009872160.1_803	lcl|CP001889.1_prot_ADH20349.1_814	lcl|CP001888.1_prot_ADH19429.1_821	lcl|CP001930.1_prot_ADH97447.1_816	lcl|CP001887.1_prot_ADH18503.1_815	lcl|HE601807.1_prot_CCP58359.1_794	lcl|NC_020965.1_prot_WP_009872160.1_802
12	12	0.966	lcl|NC_020966.1_prot_WP_009872181.1_820	lcl|NC_020939.1_prot_WP_009872181.1_819	lcl|NC_007429.1_prot_WP_011324872.1_825	lcl|NC_012687.1_prot_WP_009872181.1_822	lcl|NC_020943.1_prot_WP_009872181.1_822	lcl|NC_020968.1_prot_WP_009872181.1_823	lcl|CP001889.1_prot_ADH20370.1_835	lcl|CP001888.1_prot_ADH19451.1_843	lcl|CP001930.1_prot_ADH97468.1_837	lcl|CP001887.1_prot_ADH18524.1_836	lcl|HE601807.1_prot_CCP58377.1_812	lcl|NC_020965.1_prot_WP_009872181.1_822
12	12	0.966	lcl|NC_020966.1_prot_WP_009872227.1_864	lcl|NC_020939.1_prot_WP_009872227.1_863	lcl|NC_007429.1_prot_WP_009872227.1_869	lcl|NC_012687.1_prot_WP_009872227.1_866	lcl|NC_020943.1_prot_WP_010725364.1_866	lcl|NC_020968.1_prot_WP_010725364.1_868	lcl|CP001889.1_prot_ADH20416.1_881	lcl|CP001888.1_prot_ADH19497.1_889	lcl|CP001930.1_prot_ADH97514.1_883	lcl|CP001887.1_prot_ADH18570.1_882	lcl|HE601807.1_prot_CCP58420.1_855	lcl|NC_020965.1_prot_WP_010725364.1_866
12	12	0.966	lcl|NC_020966.1_prot_WP_009872230.1_867	lcl|NC_020939.1_prot_WP_009872230.1_866	lcl|NC_007429.1_prot_WP_009872230.1_872	lcl|NC_012687.1_prot_WP_009872230.1_869	lcl|NC_020943.1_prot_WP_009872230.1_869	lcl|NC_020968.1_prot_WP_009872230.1_871	lcl|CP001889.1_prot_ADH20419.1_884	lcl|CP001888.1_prot_ADH19500.1_892	lcl|CP001930.1_prot_ADH97517.1_886	lcl|CP001887.1_prot_ADH18573.1_885	lcl|HE601807.1_prot_CCP58423.1_858	lcl|NC_020965.1_prot_WP_009872230.1_869
12	12	0.966	lcl|NC_020966.1_prot_WP_009872284.1_369	lcl|NC_020939.1_prot_WP_009872284.1_368	lcl|NC_007429.1_prot_WP_009872284.1_372	lcl|NC_012687.1_prot_WP_009872284.1_370	lcl|NC_020943.1_prot_WP_009872284.1_370	lcl|NC_020968.1_prot_WP_009872284.1_371	lcl|CP001889.1_prot_ADH19902.1_367	lcl|CP001888.1_prot_ADH18977.1_369	lcl|CP001930.1_prot_ADH96998.1_367	lcl|CP001887.1_prot_ADH18055.1_367	lcl|HE601807.1_prot_CCP57929.1_364	lcl|NC_020965.1_prot_WP_009872284.1_370
12	12	0.966	lcl|NC_020966.1_prot_WP_009872382.1_113	lcl|NC_020939.1_prot_WP_009872382.1_113	lcl|NC_007429.1_prot_WP_009872382.1_113	lcl|NC_012687.1_prot_WP_009872382.1_113	lcl|NC_020943.1_prot_WP_009871458.1_113	lcl|NC_020968.1_prot_WP_009871458.1_114	lcl|CP001889.1_prot_ADH19648.1_113	lcl|CP001888.1_prot_ADH18720.1_112	lcl|CP001930.1_prot_ADH96744.1_113	lcl|CP001887.1_prot_ADH17801.1_113	lcl|HE601807.1_prot_CCP57674.1_109	lcl|NC_020965.1_prot_WP_009871458.1_113
12	12	0.966	lcl|NC_020966.1_prot_WP_009872398.1_130	lcl|NC_020939.1_prot_WP_009872398.1_130	lcl|NC_007429.1_prot_WP_009872398.1_131	lcl|NC_012687.1_prot_WP_009872398.1_131	lcl|NC_020943.1_prot_WP_009872398.1_130	lcl|NC_020968.1_prot_WP_009872398.1_131	lcl|CP001889.1_prot_ADH19665.1_130	lcl|CP001888.1_prot_ADH18737.1_129	lcl|CP001930.1_prot_ADH96761.1_130	lcl|CP001887.1_prot_ADH17818.1_130	lcl|HE601807.1_prot_CCP57691.1_126	lcl|NC_020965.1_prot_WP_009872398.1_130
