# Species	Genes	Alg.-Conn.	L1:115.fasta	L1:1322:p2.fasta	L1:224.fasta	L1:440:LN.fasta	L2:25667R.fasta	L2:434:Bu.fasta	L2b:8200:07.fasta	L2b:Ams1.fasta	L2b:Ams2.fasta	L2b:Ams3.fasta	L2b:Ams4.fasta	L2b:Ams5.fasta	L2b:CV204.fasta	L2b:Canada1.fasta	L2b:Canada2.fasta	L2b:LST.fasta	L2b:UCH-2.fasta	L3:404:LN.fasta
18	18	0.994	lcl|NC_020929.1_prot_WP_009871607.1_262	lcl|NC_020972.1_prot_WP_009871607.1_262	lcl|NC_020973.1_prot_WP_009871607.1_262	lcl|NC_020937.1_prot_WP_009871607.1_261	lcl|NC_020930.1_prot_WP_009871607.1_262	lcl|NC_010287.1_prot_WP_009871607.1_512	lcl|NC_020945.1_prot_WP_009871607.1_262	lcl|NC_020933.1_prot_WP_009871607.1_262	lcl|NC_020934.1_prot_WP_009871607.1_262	lcl|NC_020977.1_prot_WP_009871607.1_261	lcl|NC_020978.1_prot_WP_009871607.1_262	lcl|NC_020936.1_prot_WP_009871607.1_262	lcl|NC_020976.1_prot_WP_009871607.1_263	lcl|NC_020935.1_prot_WP_009871607.1_262	lcl|NC_020932.1_prot_WP_009871607.1_261	lcl|NC_020975.1_prot_WP_009871607.1_263	lcl|NC_020931.1_prot_WP_009871607.1_262	lcl|NC_020974.1_prot_WP_009871607.1_262
18	18	0.994	lcl|NC_020929.1_prot_WP_009871653.1_308	lcl|NC_020972.1_prot_WP_009871653.1_308	lcl|NC_020973.1_prot_WP_009871653.1_308	lcl|NC_020937.1_prot_WP_009871653.1_307	lcl|NC_020930.1_prot_WP_009871653.1_308	lcl|NC_010287.1_prot_WP_009871653.1_558	lcl|NC_020945.1_prot_WP_009871653.1_308	lcl|NC_020933.1_prot_WP_009871653.1_308	lcl|NC_020934.1_prot_WP_009871653.1_308	lcl|NC_020977.1_prot_WP_009871653.1_307	lcl|NC_020978.1_prot_WP_009871653.1_308	lcl|NC_020936.1_prot_WP_009871653.1_308	lcl|NC_020976.1_prot_WP_009871653.1_309	lcl|NC_020935.1_prot_WP_009871653.1_308	lcl|NC_020932.1_prot_WP_009871653.1_307	lcl|NC_020975.1_prot_WP_009871653.1_309	lcl|NC_020931.1_prot_WP_009871653.1_308	lcl|NC_020974.1_prot_WP_009871653.1_308
18	18	0.994	lcl|NC_020929.1_prot_WP_009871704.1_358	lcl|NC_020972.1_prot_WP_009871704.1_358	lcl|NC_020973.1_prot_WP_009871704.1_359	lcl|NC_020937.1_prot_WP_009871704.1_358	lcl|NC_020930.1_prot_WP_009871704.1_359	lcl|NC_010287.1_prot_WP_009871704.1_609	lcl|NC_020945.1_prot_WP_009871704.1_358	lcl|NC_020933.1_prot_WP_009871704.1_358	lcl|NC_020934.1_prot_WP_009871704.1_358	lcl|NC_020977.1_prot_WP_009871704.1_357	lcl|NC_020978.1_prot_WP_009871704.1_358	lcl|NC_020936.1_prot_WP_009871704.1_358	lcl|NC_020976.1_prot_WP_009871704.1_359	lcl|NC_020935.1_prot_WP_009871704.1_358	lcl|NC_020932.1_prot_WP_009871704.1_357	lcl|NC_020975.1_prot_WP_009871704.1_359	lcl|NC_020931.1_prot_WP_009871704.1_358	lcl|NC_020974.1_prot_WP_009871704.1_359
18	18	0.994	lcl|NC_020929.1_prot_WP_009871802.1_458	lcl|NC_020972.1_prot_WP_009871802.1_458	lcl|NC_020973.1_prot_WP_009871802.1_459	lcl|NC_020937.1_prot_WP_009871802.1_458	lcl|NC_020930.1_prot_WP_009871802.1_459	lcl|NC_010287.1_prot_WP_009871802.1_709	lcl|NC_020945.1_prot_WP_009871802.1_458	lcl|NC_020933.1_prot_WP_009871802.1_458	lcl|NC_020934.1_prot_WP_009871802.1_458	lcl|NC_020977.1_prot_WP_009871802.1_457	lcl|NC_020978.1_prot_WP_009871802.1_458	lcl|NC_020936.1_prot_WP_009871802.1_458	lcl|NC_020976.1_prot_WP_009871802.1_459	lcl|NC_020935.1_prot_WP_009871802.1_458	lcl|NC_020932.1_prot_WP_009871802.1_457	lcl|NC_020975.1_prot_WP_009871802.1_459	lcl|NC_020931.1_prot_WP_009871802.1_458	lcl|NC_020974.1_prot_WP_009871802.1_459
18	18	0.994	lcl|NC_020929.1_prot_WP_009871816.1_470	lcl|NC_020972.1_prot_WP_009871816.1_470	lcl|NC_020973.1_prot_WP_009871816.1_471	lcl|NC_020937.1_prot_WP_009871816.1_470	lcl|NC_020930.1_prot_WP_009871816.1_471	lcl|NC_010287.1_prot_WP_009871816.1_721	lcl|NC_020945.1_prot_WP_009871816.1_470	lcl|NC_020933.1_prot_WP_009871816.1_470	lcl|NC_020934.1_prot_WP_009871816.1_470	lcl|NC_020977.1_prot_WP_009871816.1_469	lcl|NC_020978.1_prot_WP_009871816.1_470	lcl|NC_020936.1_prot_WP_009871816.1_470	lcl|NC_020976.1_prot_WP_009871816.1_471	lcl|NC_020935.1_prot_WP_009871816.1_470	lcl|NC_020932.1_prot_WP_009871816.1_469	lcl|NC_020975.1_prot_WP_009871816.1_471	lcl|NC_020931.1_prot_WP_009871816.1_470	lcl|NC_020974.1_prot_WP_009871816.1_471
18	18	0.994	lcl|NC_020929.1_prot_WP_009871849.1_501	lcl|NC_020972.1_prot_WP_009871849.1_501	lcl|NC_020973.1_prot_WP_009871849.1_502	lcl|NC_020937.1_prot_WP_009871849.1_501	lcl|NC_020930.1_prot_WP_009871849.1_502	lcl|NC_010287.1_prot_WP_009871849.1_752	lcl|NC_020945.1_prot_WP_009871849.1_501	lcl|NC_020933.1_prot_WP_009871849.1_501	lcl|NC_020934.1_prot_WP_009871849.1_501	lcl|NC_020977.1_prot_WP_009871849.1_500	lcl|NC_020978.1_prot_WP_009871849.1_501	lcl|NC_020936.1_prot_WP_009871849.1_501	lcl|NC_020976.1_prot_WP_009871849.1_502	lcl|NC_020935.1_prot_WP_009871849.1_501	lcl|NC_020932.1_prot_WP_009871849.1_500	lcl|NC_020975.1_prot_WP_009871849.1_502	lcl|NC_020931.1_prot_WP_009871849.1_501	lcl|NC_020974.1_prot_WP_009871849.1_502
18	18	0.994	lcl|NC_020929.1_prot_WP_009871866.1_517	lcl|NC_020972.1_prot_WP_009871866.1_517	lcl|NC_020973.1_prot_WP_009871866.1_518	lcl|NC_020937.1_prot_WP_009871866.1_517	lcl|NC_020930.1_prot_WP_009871866.1_518	lcl|NC_010287.1_prot_WP_009871866.1_768	lcl|NC_020945.1_prot_WP_009871866.1_517	lcl|NC_020933.1_prot_WP_009871866.1_517	lcl|NC_020934.1_prot_WP_009871866.1_517	lcl|NC_020977.1_prot_WP_009871866.1_516	lcl|NC_020978.1_prot_WP_009871866.1_517	lcl|NC_020936.1_prot_WP_009871866.1_517	lcl|NC_020976.1_prot_WP_009871866.1_518	lcl|NC_020935.1_prot_WP_009871866.1_517	lcl|NC_020932.1_prot_WP_009871866.1_516	lcl|NC_020975.1_prot_WP_009871866.1_518	lcl|NC_020931.1_prot_WP_009871866.1_517	lcl|NC_020974.1_prot_WP_009871866.1_518
18	18	0.994	lcl|NC_020929.1_prot_WP_009871932.1_582	lcl|NC_020972.1_prot_WP_009871932.1_582	lcl|NC_020973.1_prot_WP_009871932.1_583	lcl|NC_020937.1_prot_WP_009871932.1_582	lcl|NC_020930.1_prot_WP_009871932.1_583	lcl|NC_010287.1_prot_WP_009871932.1_833	lcl|NC_020945.1_prot_WP_009871932.1_582	lcl|NC_020933.1_prot_WP_009871932.1_582	lcl|NC_020934.1_prot_WP_009871932.1_583	lcl|NC_020977.1_prot_WP_009871932.1_581	lcl|NC_020978.1_prot_WP_009871932.1_583	lcl|NC_020936.1_prot_WP_009871932.1_582	lcl|NC_020976.1_prot_WP_009871932.1_583	lcl|NC_020935.1_prot_WP_009871932.1_582	lcl|NC_020932.1_prot_WP_009871932.1_581	lcl|NC_020975.1_prot_WP_009871932.1_583	lcl|NC_020931.1_prot_WP_009871932.1_582	lcl|NC_020974.1_prot_WP_009871932.1_583
18	18	0.994	lcl|NC_020929.1_prot_WP_009871967.1_616	lcl|NC_020972.1_prot_WP_009871967.1_616	lcl|NC_020973.1_prot_WP_009871967.1_617	lcl|NC_020937.1_prot_WP_009871967.1_615	lcl|NC_020930.1_prot_WP_009871967.1_617	lcl|NC_010287.1_prot_WP_009871967.1_867	lcl|NC_020945.1_prot_WP_009871967.1_616	lcl|NC_020933.1_prot_WP_009871967.1_616	lcl|NC_020934.1_prot_WP_009871967.1_617	lcl|NC_020977.1_prot_WP_009871967.1_615	lcl|NC_020978.1_prot_WP_009871967.1_617	lcl|NC_020936.1_prot_WP_009871967.1_616	lcl|NC_020976.1_prot_WP_009871967.1_617	lcl|NC_020935.1_prot_WP_009871967.1_616	lcl|NC_020932.1_prot_WP_009871967.1_615	lcl|NC_020975.1_prot_WP_009871967.1_617	lcl|NC_020931.1_prot_WP_009871967.1_616	lcl|NC_020974.1_prot_WP_009871967.1_616
18	18	0.994	lcl|NC_020929.1_prot_WP_009872077.1_720	lcl|NC_020972.1_prot_WP_009872077.1_720	lcl|NC_020973.1_prot_WP_009872077.1_721	lcl|NC_020937.1_prot_WP_009872077.1_719	lcl|NC_020930.1_prot_WP_009872077.1_721	lcl|NC_010287.1_prot_WP_009872077.1_71	lcl|NC_020945.1_prot_WP_009872077.1_720	lcl|NC_020933.1_prot_WP_009872077.1_720	lcl|NC_020934.1_prot_WP_009872077.1_721	lcl|NC_020977.1_prot_WP_009872077.1_720	lcl|NC_020978.1_prot_WP_009872077.1_721	lcl|NC_020936.1_prot_WP_009872077.1_720	lcl|NC_020976.1_prot_WP_009872077.1_723	lcl|NC_020935.1_prot_WP_009872077.1_720	lcl|NC_020932.1_prot_WP_009872077.1_719	lcl|NC_020975.1_prot_WP_009872077.1_721	lcl|NC_020931.1_prot_WP_009872077.1_720	lcl|NC_020974.1_prot_WP_009872077.1_720
18	18	0.994	lcl|NC_020929.1_prot_WP_009872231.1_866	lcl|NC_020972.1_prot_WP_009872231.1_868	lcl|NC_020973.1_prot_WP_009872231.1_869	lcl|NC_020937.1_prot_WP_009872231.1_865	lcl|NC_020930.1_prot_WP_009872231.1_867	lcl|NC_010287.1_prot_WP_009872231.1_218	lcl|NC_020945.1_prot_WP_009872231.1_866	lcl|NC_020933.1_prot_WP_009872231.1_866	lcl|NC_020934.1_prot_WP_009872231.1_868	lcl|NC_020977.1_prot_WP_009872231.1_867	lcl|NC_020978.1_prot_WP_009872231.1_868	lcl|NC_020936.1_prot_WP_009872231.1_866	lcl|NC_020976.1_prot_WP_009872231.1_871	lcl|NC_020935.1_prot_WP_009872231.1_866	lcl|NC_020932.1_prot_WP_009872231.1_865	lcl|NC_020975.1_prot_WP_009872231.1_869	lcl|NC_020931.1_prot_WP_009872231.1_866	lcl|NC_020974.1_prot_WP_009872231.1_866
18	18	0.994	lcl|NC_020929.1_prot_WP_009872535.1_298	lcl|NC_020972.1_prot_WP_009872535.1_298	lcl|NC_020973.1_prot_WP_009872535.1_298	lcl|NC_020937.1_prot_WP_009872535.1_297	lcl|NC_020930.1_prot_WP_009872535.1_298	lcl|NC_010287.1_prot_WP_009872535.1_548	lcl|NC_020945.1_prot_WP_009872535.1_298	lcl|NC_020933.1_prot_WP_009872535.1_298	lcl|NC_020934.1_prot_WP_009872535.1_298	lcl|NC_020977.1_prot_WP_009872535.1_297	lcl|NC_020978.1_prot_WP_009872535.1_298	lcl|NC_020936.1_prot_WP_009872535.1_298	lcl|NC_020976.1_prot_WP_009872535.1_299	lcl|NC_020935.1_prot_WP_009872535.1_298	lcl|NC_020932.1_prot_WP_009872535.1_297	lcl|NC_020975.1_prot_WP_009872535.1_299	lcl|NC_020931.1_prot_WP_009872535.1_298	lcl|NC_020974.1_prot_WP_009872535.1_298
18	18	0.994	lcl|NC_020929.1_prot_WP_009872541.1_305	lcl|NC_020972.1_prot_WP_009872541.1_305	lcl|NC_020973.1_prot_WP_009872541.1_305	lcl|NC_020937.1_prot_WP_009872541.1_304	lcl|NC_020930.1_prot_WP_009872541.1_305	lcl|NC_010287.1_prot_WP_009872541.1_555	lcl|NC_020945.1_prot_WP_009872541.1_305	lcl|NC_020933.1_prot_WP_009872541.1_305	lcl|NC_020934.1_prot_WP_009872541.1_305	lcl|NC_020977.1_prot_WP_009872541.1_304	lcl|NC_020978.1_prot_WP_009872541.1_305	lcl|NC_020936.1_prot_WP_009872541.1_305	lcl|NC_020976.1_prot_WP_009872541.1_306	lcl|NC_020935.1_prot_WP_009872541.1_305	lcl|NC_020932.1_prot_WP_009872541.1_304	lcl|NC_020975.1_prot_WP_009872541.1_306	lcl|NC_020931.1_prot_WP_009872541.1_305	lcl|NC_020974.1_prot_WP_009872541.1_305
18	18	0.994	lcl|NC_020929.1_prot_WP_009872913.1_784	lcl|NC_020972.1_prot_WP_009872913.1_785	lcl|NC_020973.1_prot_WP_009872913.1_787	lcl|NC_020937.1_prot_WP_009872913.1_783	lcl|NC_020930.1_prot_WP_009872913.1_785	lcl|NC_010287.1_prot_WP_009872913.1_136	lcl|NC_020945.1_prot_WP_009872913.1_784	lcl|NC_020933.1_prot_WP_009872913.1_784	lcl|NC_020934.1_prot_WP_009872913.1_786	lcl|NC_020977.1_prot_WP_009872913.1_784	lcl|NC_020978.1_prot_WP_009872913.1_785	lcl|NC_020936.1_prot_WP_009872913.1_784	lcl|NC_020976.1_prot_WP_009872913.1_788	lcl|NC_020935.1_prot_WP_009872913.1_784	lcl|NC_020932.1_prot_WP_009872913.1_783	lcl|NC_020975.1_prot_WP_009872913.1_786	lcl|NC_020931.1_prot_WP_009872913.1_784	lcl|NC_020974.1_prot_WP_009872913.1_784
18	18	0.994	lcl|NC_020929.1_prot_WP_009873327.1_742	lcl|NC_020972.1_prot_WP_009873327.1_742	lcl|NC_020973.1_prot_WP_009873327.1_743	lcl|NC_020937.1_prot_WP_009873327.1_741	lcl|NC_020930.1_prot_WP_009873327.1_743	lcl|NC_010287.1_prot_WP_009873327.1_93	lcl|NC_020945.1_prot_WP_009873327.1_742	lcl|NC_020933.1_prot_WP_009873327.1_742	lcl|NC_020934.1_prot_WP_009873327.1_743	lcl|NC_020977.1_prot_WP_009873327.1_742	lcl|NC_020978.1_prot_WP_009873327.1_743	lcl|NC_020936.1_prot_WP_009873327.1_742	lcl|NC_020976.1_prot_WP_009873327.1_745	lcl|NC_020935.1_prot_WP_009873327.1_742	lcl|NC_020932.1_prot_WP_009873327.1_741	lcl|NC_020975.1_prot_WP_009873327.1_743	lcl|NC_020931.1_prot_WP_009873327.1_742	lcl|NC_020974.1_prot_WP_009873327.1_742
18	18	0.994	lcl|NC_020929.1_prot_WP_009873339.1_757	lcl|NC_020972.1_prot_WP_009873339.1_757	lcl|NC_020973.1_prot_WP_009873339.1_758	lcl|NC_020937.1_prot_WP_015505919.1_756	lcl|NC_020930.1_prot_WP_009873339.1_758	lcl|NC_010287.1_prot_WP_009873339.1_108	lcl|NC_020945.1_prot_WP_009873339.1_757	lcl|NC_020933.1_prot_WP_009873339.1_757	lcl|NC_020934.1_prot_WP_009873339.1_759	lcl|NC_020977.1_prot_WP_009873339.1_757	lcl|NC_020978.1_prot_WP_009873339.1_758	lcl|NC_020936.1_prot_WP_009873339.1_757	lcl|NC_020976.1_prot_WP_009873339.1_760	lcl|NC_020935.1_prot_WP_015505830.1_757	lcl|NC_020932.1_prot_WP_009873339.1_756	lcl|NC_020975.1_prot_WP_009873339.1_758	lcl|NC_020931.1_prot_WP_009873339.1_757	lcl|NC_020974.1_prot_WP_015505919.1_757
18	18	0.994	lcl|NC_020929.1_prot_WP_009873381.1_770	lcl|NC_020972.1_prot_WP_009873381.1_771	lcl|NC_020973.1_prot_WP_009873381.1_773	lcl|NC_020937.1_prot_WP_009873381.1_769	lcl|NC_020930.1_prot_WP_009873381.1_771	lcl|NC_010287.1_prot_WP_009873381.1_122	lcl|NC_020945.1_prot_WP_009873381.1_770	lcl|NC_020933.1_prot_WP_009873381.1_770	lcl|NC_020934.1_prot_WP_009873381.1_772	lcl|NC_020977.1_prot_WP_009873381.1_770	lcl|NC_020978.1_prot_WP_009873381.1_771	lcl|NC_020936.1_prot_WP_009873381.1_770	lcl|NC_020976.1_prot_WP_009873381.1_774	lcl|NC_020935.1_prot_WP_009873381.1_770	lcl|NC_020932.1_prot_WP_009873381.1_769	lcl|NC_020975.1_prot_WP_009873381.1_772	lcl|NC_020931.1_prot_WP_009873381.1_770	lcl|NC_020974.1_prot_WP_009873381.1_770
18	18	0.994	lcl|NC_020929.1_prot_WP_009873382.1_773	lcl|NC_020972.1_prot_WP_009873382.1_774	lcl|NC_020973.1_prot_WP_009873382.1_776	lcl|NC_020937.1_prot_WP_009873382.1_772	lcl|NC_020930.1_prot_WP_009873382.1_774	lcl|NC_010287.1_prot_WP_009873382.1_125	lcl|NC_020945.1_prot_WP_009873382.1_773	lcl|NC_020933.1_prot_WP_009873382.1_773	lcl|NC_020934.1_prot_WP_009873382.1_775	lcl|NC_020977.1_prot_WP_009873382.1_773	lcl|NC_020978.1_prot_WP_009873382.1_774	lcl|NC_020936.1_prot_WP_009873382.1_773	lcl|NC_020976.1_prot_WP_009873382.1_777	lcl|NC_020935.1_prot_WP_015505832.1_773	lcl|NC_020932.1_prot_WP_009873382.1_772	lcl|NC_020975.1_prot_WP_009873382.1_775	lcl|NC_020931.1_prot_WP_009873382.1_773	lcl|NC_020974.1_prot_WP_009873382.1_773
18	18	0.994	lcl|NC_020929.1_prot_WP_009873443.1_854	lcl|NC_020972.1_prot_WP_009873443.1_856	lcl|NC_020973.1_prot_WP_009873443.1_857	lcl|NC_020937.1_prot_WP_009873443.1_853	lcl|NC_020930.1_prot_WP_009873443.1_855	lcl|NC_010287.1_prot_WP_009873443.1_206	lcl|NC_020945.1_prot_WP_009873443.1_854	lcl|NC_020933.1_prot_WP_009873443.1_854	lcl|NC_020934.1_prot_WP_009873443.1_856	lcl|NC_020977.1_prot_WP_009873443.1_855	lcl|NC_020978.1_prot_WP_009873443.1_856	lcl|NC_020936.1_prot_WP_009873443.1_854	lcl|NC_020976.1_prot_WP_009873443.1_859	lcl|NC_020935.1_prot_WP_009873443.1_854	lcl|NC_020932.1_prot_WP_009873443.1_853	lcl|NC_020975.1_prot_WP_009873443.1_857	lcl|NC_020931.1_prot_WP_009873443.1_854	lcl|NC_020974.1_prot_WP_009873443.1_854
18	18	0.994	lcl|NC_020929.1_prot_WP_009873444.1_855	lcl|NC_020972.1_prot_WP_009873444.1_857	lcl|NC_020973.1_prot_WP_009873444.1_858	lcl|NC_020937.1_prot_WP_009873444.1_854	lcl|NC_020930.1_prot_WP_009873444.1_856	lcl|NC_010287.1_prot_WP_009873444.1_207	lcl|NC_020945.1_prot_WP_009873444.1_855	lcl|NC_020933.1_prot_WP_009873444.1_855	lcl|NC_020934.1_prot_WP_009873444.1_857	lcl|NC_020977.1_prot_WP_009873444.1_856	lcl|NC_020978.1_prot_WP_009873444.1_857	lcl|NC_020936.1_prot_WP_009873444.1_855	lcl|NC_020976.1_prot_WP_009873444.1_860	lcl|NC_020935.1_prot_WP_009873444.1_855	lcl|NC_020932.1_prot_WP_009873444.1_854	lcl|NC_020975.1_prot_WP_009873444.1_858	lcl|NC_020931.1_prot_WP_009873444.1_855	lcl|NC_020974.1_prot_WP_009873444.1_855
18	18	0.994	lcl|NC_020929.1_prot_WP_009873459.1_876	lcl|NC_020972.1_prot_WP_009873459.1_878	lcl|NC_020973.1_prot_WP_009873459.1_879	lcl|NC_020937.1_prot_WP_009873459.1_875	lcl|NC_020930.1_prot_WP_009873459.1_877	lcl|NC_010287.1_prot_WP_009873459.1_228	lcl|NC_020945.1_prot_WP_009873459.1_876	lcl|NC_020933.1_prot_WP_009873459.1_876	lcl|NC_020934.1_prot_WP_009873459.1_878	lcl|NC_020977.1_prot_WP_009873459.1_877	lcl|NC_020978.1_prot_WP_009873459.1_878	lcl|NC_020936.1_prot_WP_009873459.1_876	lcl|NC_020976.1_prot_WP_009873459.1_881	lcl|NC_020935.1_prot_WP_009873459.1_876	lcl|NC_020932.1_prot_WP_009873459.1_876	lcl|NC_020975.1_prot_WP_009873459.1_879	lcl|NC_020931.1_prot_WP_009873459.1_876	lcl|NC_020974.1_prot_WP_009873459.1_876
18	18	0.994	lcl|NC_020929.1_prot_WP_009873485.1_7	lcl|NC_020972.1_prot_WP_009873485.1_7	lcl|NC_020973.1_prot_WP_009873485.1_7	lcl|NC_020937.1_prot_WP_009873485.1_7	lcl|NC_020930.1_prot_WP_009873485.1_7	lcl|NC_010287.1_prot_WP_009873485.1_257	lcl|NC_020945.1_prot_WP_009873485.1_7	lcl|NC_020933.1_prot_WP_009873485.1_7	lcl|NC_020934.1_prot_WP_009873485.1_7	lcl|NC_020977.1_prot_WP_009873485.1_7	lcl|NC_020978.1_prot_WP_009873485.1_7	lcl|NC_020936.1_prot_WP_009873485.1_7	lcl|NC_020976.1_prot_WP_009873485.1_7	lcl|NC_020935.1_prot_WP_009873485.1_7	lcl|NC_020932.1_prot_WP_009873485.1_7	lcl|NC_020975.1_prot_WP_009873485.1_7	lcl|NC_020931.1_prot_WP_009873485.1_7	lcl|NC_020974.1_prot_WP_009873485.1_7
18	18	0.994	lcl|NC_020929.1_prot_WP_009873495.1_19	lcl|NC_020972.1_prot_WP_009873495.1_19	lcl|NC_020973.1_prot_WP_009873495.1_19	lcl|NC_020937.1_prot_WP_009873495.1_19	lcl|NC_020930.1_prot_WP_009873495.1_19	lcl|NC_010287.1_prot_WP_009873495.1_269	lcl|NC_020945.1_prot_WP_009873495.1_19	lcl|NC_020933.1_prot_WP_009873495.1_19	lcl|NC_020934.1_prot_WP_009873495.1_19	lcl|NC_020977.1_prot_WP_009873495.1_19	lcl|NC_020978.1_prot_WP_009873495.1_19	lcl|NC_020936.1_prot_WP_009873495.1_19	lcl|NC_020976.1_prot_WP_009873495.1_19	lcl|NC_020935.1_prot_WP_009873495.1_19	lcl|NC_020932.1_prot_WP_009873495.1_19	lcl|NC_020975.1_prot_WP_009873495.1_19	lcl|NC_020931.1_prot_WP_009873495.1_19	lcl|NC_020974.1_prot_WP_009873495.1_19
18	18	0.994	lcl|NC_020929.1_prot_WP_009873512.1_42	lcl|NC_020972.1_prot_WP_009873512.1_42	lcl|NC_020973.1_prot_WP_009873512.1_42	lcl|NC_020937.1_prot_WP_009873512.1_42	lcl|NC_020930.1_prot_WP_009873512.1_42	lcl|NC_010287.1_prot_WP_009873512.1_292	lcl|NC_020945.1_prot_WP_009873512.1_42	lcl|NC_020933.1_prot_WP_009873512.1_42	lcl|NC_020934.1_prot_WP_009873512.1_42	lcl|NC_020977.1_prot_WP_009873512.1_42	lcl|NC_020978.1_prot_WP_009873512.1_42	lcl|NC_020936.1_prot_WP_009873512.1_42	lcl|NC_020976.1_prot_WP_009873512.1_42	lcl|NC_020935.1_prot_WP_009873512.1_42	lcl|NC_020932.1_prot_WP_009873512.1_42	lcl|NC_020975.1_prot_WP_009873512.1_42	lcl|NC_020931.1_prot_WP_009873512.1_42	lcl|NC_020974.1_prot_WP_009873512.1_42
18	18	0.994	lcl|NC_020929.1_prot_WP_009873649.1_221	lcl|NC_020972.1_prot_WP_009873649.1_221	lcl|NC_020973.1_prot_WP_009873649.1_221	lcl|NC_020937.1_prot_WP_009873649.1_220	lcl|NC_020930.1_prot_WP_009873649.1_221	lcl|NC_010287.1_prot_WP_009873649.1_471	lcl|NC_020945.1_prot_WP_009873649.1_221	lcl|NC_020933.1_prot_WP_009873649.1_221	lcl|NC_020934.1_prot_WP_009873649.1_221	lcl|NC_020977.1_prot_WP_009873649.1_220	lcl|NC_020978.1_prot_WP_009873649.1_221	lcl|NC_020936.1_prot_WP_009873649.1_221	lcl|NC_020976.1_prot_WP_009873649.1_222	lcl|NC_020935.1_prot_WP_009873649.1_221	lcl|NC_020932.1_prot_WP_009873649.1_220	lcl|NC_020975.1_prot_WP_009873649.1_222	lcl|NC_020931.1_prot_WP_009873649.1_221	lcl|NC_020974.1_prot_WP_009873649.1_221
18	18	0.994	lcl|NC_020929.1_prot_WP_009873703.1_291	lcl|NC_020972.1_prot_WP_009873703.1_291	lcl|NC_020973.1_prot_WP_009873703.1_291	lcl|NC_020937.1_prot_WP_009873703.1_290	lcl|NC_020930.1_prot_WP_009873703.1_291	lcl|NC_010287.1_prot_WP_009873703.1_541	lcl|NC_020945.1_prot_WP_009873703.1_291	lcl|NC_020933.1_prot_WP_009873703.1_291	lcl|NC_020934.1_prot_WP_009873703.1_291	lcl|NC_020977.1_prot_WP_009873703.1_290	lcl|NC_020978.1_prot_WP_009873703.1_291	lcl|NC_020936.1_prot_WP_009873703.1_291	lcl|NC_020976.1_prot_WP_009873703.1_292	lcl|NC_020935.1_prot_WP_009873703.1_291	lcl|NC_020932.1_prot_WP_009873703.1_290	lcl|NC_020975.1_prot_WP_009873703.1_292	lcl|NC_020931.1_prot_WP_009873703.1_291	lcl|NC_020974.1_prot_WP_009873703.1_291
18	18	0.994	lcl|NC_020929.1_prot_WP_009873721.1_319	lcl|NC_020972.1_prot_WP_009873721.1_319	lcl|NC_020973.1_prot_WP_009873721.1_319	lcl|NC_020937.1_prot_WP_009873721.1_318	lcl|NC_020930.1_prot_WP_009873721.1_319	lcl|NC_010287.1_prot_WP_009873721.1_569	lcl|NC_020945.1_prot_WP_009873721.1_319	lcl|NC_020933.1_prot_WP_009873721.1_319	lcl|NC_020934.1_prot_WP_009873721.1_319	lcl|NC_020977.1_prot_WP_009873721.1_318	lcl|NC_020978.1_prot_WP_009873721.1_319	lcl|NC_020936.1_prot_WP_009873721.1_319	lcl|NC_020976.1_prot_WP_009873721.1_320	lcl|NC_020935.1_prot_WP_009873721.1_319	lcl|NC_020932.1_prot_WP_009873721.1_318	lcl|NC_020975.1_prot_WP_009873721.1_320	lcl|NC_020931.1_prot_WP_009873721.1_319	lcl|NC_020974.1_prot_WP_009873721.1_319
18	18	0.994	lcl|NC_020929.1_prot_WP_009873722.1_322	lcl|NC_020972.1_prot_WP_009873722.1_322	lcl|NC_020973.1_prot_WP_009873722.1_322	lcl|NC_020937.1_prot_WP_009873722.1_321	lcl|NC_020930.1_prot_WP_009873722.1_322	lcl|NC_010287.1_prot_WP_009873722.1_572	lcl|NC_020945.1_prot_WP_009873722.1_322	lcl|NC_020933.1_prot_WP_009873722.1_322	lcl|NC_020934.1_prot_WP_009873722.1_322	lcl|NC_020977.1_prot_WP_009873722.1_321	lcl|NC_020978.1_prot_WP_009873722.1_322	lcl|NC_020936.1_prot_WP_009873722.1_322	lcl|NC_020976.1_prot_WP_009873722.1_323	lcl|NC_020935.1_prot_WP_009873722.1_322	lcl|NC_020932.1_prot_WP_009873722.1_321	lcl|NC_020975.1_prot_WP_009873722.1_323	lcl|NC_020931.1_prot_WP_009873722.1_322	lcl|NC_020974.1_prot_WP_009873722.1_322
